,preds,preds_raw,label,genes
0,0,0.2991540928543012,0,ENSG00000169710
1,1,0.6195638257854783,0,ENSG00000072506 and ENSG00000084754 and ENSG00000138796
2,0,0.016710445755208556,0,ENSG00000196517
3,0,0.03825816207706608,0,ENSG00000198743
4,1,1.0,1,ENSG00000048392 and ENSG00000100348 and ENSG00000167325 and ENSG00000171848
5,0,0.02144725781758657,0,ENSG00000110090
6,0,0.047006863998787916,0,ENSG00000084754 and ENSG00000138029 and ENSG00000167315
7,1,0.7953368971875543,1,ENSG00000178700
8,0,0.057185199558599846,0,ENSG00000084754 and ENSG00000113790 and ENSG00000127884
9,1,0.984803546622071,1,ENSG00000113161
10,0,0.36701562072557764,1,ENSG00000100714
11,0,0.052150243909589236,0,ENSG00000059573
12,0,0.03670645276070535,0,ENSG00000117308
13,0,0.026740719595851902,0,ENSG00000176974
14,0,0.021467991794923678,0,ENSG00000162066
15,0,0.49626404138802827,0,ENSG00000153574
16,0,0.019626281113795687,0,ENSG00000104522
17,0,0.09936164954908418,0,ENSG00000060971 and ENSG00000113790 and ENSG00000133835
18,0,0.01402624901359995,0,ENSG00000156110
19,0,0.05599790001274195,0,ENSG00000084754 and ENSG00000113790 and ENSG00000167969 and ENSG00000198721
20,0,0.2866411703163814,0,ENSG00000117143
21,0,0.015008646616774842,0,ENSG00000001630
22,0,0.07472778564486052,0,ENSG00000068366
23,0,0.15036628050313333,0,ENSG00000125454
24,0,0.020680764585736394,0,ENSG00000083807
25,0,0.022964342964860766,0,ENSG00000103064
26,1,0.6814287657446745,0,ENSG00000131473
27,0,0.1443273708071071,0,ENSG00000155380
28,0,0.026115074364278245,0,ENSG00000068903
29,0,0.11544792465826699,0,ENSG00000130164
30,1,0.5993029117660785,1,ENSG00000074800
31,0,0.35545080037697985,0,ENSG00000103257
32,0,0.13567695412390984,0,ENSG00000099797
33,1,0.9999649306266255,1,ENSG00000114902 and ENSG00000118363 and ENSG00000129128 and ENSG00000140612 and ENSG00000166562
34,0,0.3769747083715187,0,ENSG00000125166
35,0,0.17284762471629006,0,ENSG00000055609 and ENSG00000272333
36,0,0.04101283806403049,0,ENSG00000083123
37,0,0.10235945881024162,0,ENSG00000135069
38,0,0.013820661498255097,0,ENSG00000065989
39,0,0.49777954561762083,1,ENSG00000136877
40,0,0.1854683909821702,0,ENSG00000110958
41,0,0.0501747405031089,0,ENSG00000157326
42,0,0.3804467929038476,0,ENSG00000171903
43,0,0.10919229340270412,0,ENSG00000100075
44,0,0.489667406826086,0,ENSG00000173085
45,1,0.6037321004912496,1,ENSG00000000419 and ENSG00000136908 and ENSG00000179085
46,0,0.45468570039611517,1,ENSG00000121897
47,0,0.021158887752038225,0,ENSG00000134824
48,0,0.013052695753081241,0,ENSG00000064601 and ENSG00000141012 and ENSG00000170266 and ENSG00000204386
49,0,0.028909374217242954,0,ENSG00000040933
50,1,0.6087931527612549,0,ENSG00000072506
51,0,0.20956459048566684,1,ENSG00000167130
52,0,0.1629364785257902,0,ENSG00000119723
53,0,0.020351196169797903,0,ENSG00000117592
54,0,0.06484949249325626,0,ENSG00000093010
55,0,0.06125480456971186,0,ENSG00000178802
56,1,0.9631616579004237,1,ENSG00000162368
57,1,0.6261357475613764,1,ENSG00000176890
58,0,0.03726976326508109,0,ENSG00000125877
59,0,0.01820503849121039,0,ENSG00000167900
60,1,0.9653662831111283,1,ENSG00000168393
61,1,0.629777206048651,1,ENSG00000035687
62,0,0.10944420461002682,0,ENSG00000106348
63,0,0.03405945036317103,0,ENSG00000178922
64,0,0.029346590225188367,0,ENSG00000116096
65,0,0.02266666076137218,0,ENSG00000065911
66,1,0.8795890215983899,1,ENSG00000142657
67,0,0.022379171133276282,0,ENSG00000139531
68,0,0.01789615026060597,0,ENSG00000082212
69,0,0.48684124833435516,1,ENSG00000084774
70,1,0.9802427309012685,1,ENSG00000143774
71,0,0.0899662195438718,0,ENSG00000146701
72,1,0.7430643129903339,0,ENSG00000173599
73,0,0.0610219320085822,0,ENSG00000196511
74,0,0.04819426804801154,0,ENSG00000132196
75,0,0.01995562259585141,0,ENSG00000088002
76,1,0.9019402326185947,1,ENSG00000067225
77,0,0.015954644503644297,0,ENSG00000068383
78,0,0.025891520342598697,0,ENSG00000117528
79,0,0.06943527018908403,0,ENSG00000101986
80,0,0.01209182688325298,0,ENSG00000184470
81,0,0.020204313605543863,0,ENSG00000164638
82,0,0.4025825247169576,0,ENSG00000108784
83,1,0.9860948050600726,1,ENSG00000120158
84,0,0.4111478717585553,0,ENSG00000105220
85,0,0.15300933460713034,0,ENSG00000100605
86,1,0.8382371666755629,1,ENSG00000005022
87,0,0.00927823032910512,0,ENSG00000170385
88,0,0.061608861310178016,0,ENSG00000131748
89,1,0.9999998922874799,1,ENSG00000118705 and ENSG00000129562 and ENSG00000134910 and ENSG00000163902 and ENSG00000244038
90,0,0.011110400583969558,0,ENSG00000111716
91,0,0.028177208467440224,0,ENSG00000052802
92,0,0.022385586149138534,0,ENSG00000116704
93,0,0.22039642919791663,0,ENSG00000087111 and ENSG00000101464 and ENSG00000124155 and ENSG00000142892 and ENSG00000197858
94,1,0.8327453912792285,1,ENSG00000101444
95,0,0.10513269343588147,0,ENSG00000008513
96,0,0.35617980010720107,0,ENSG00000134294
97,0,0.013598254323091903,0,ENSG00000197375
98,0,0.014453852542104196,0,ENSG00000101187
99,0,0.044329278928554976,0,ENSG00000163541 and ENSG00000172340
100,1,0.998887368238863,1,ENSG00000166986
101,0,0.357774178867702,0,ENSG00000183048
102,0,0.010767689828340306,0,ENSG00000131238
103,0,0.030479591449510488,0,ENSG00000095380
104,0,0.038023644998905544,0,ENSG00000132570
105,0,0.07997420954501769,0,ENSG00000132423
106,0,0.011340184176147308,0,ENSG00000023697
107,0,0.1449309807215613,0,ENSG00000188690
108,0,0.015252827422331881,0,ENSG00000148218
109,0,0.4538448916393298,1,ENSG00000149084
110,0,0.011348451069999078,0,ENSG00000159921
111,1,0.7174915341377288,1,ENSG00000105953
112,0,0.032423606778456376,0,ENSG00000131389
113,0,0.2657764220943591,0,ENSG00000105655
114,0,0.18744831491293967,0,ENSG00000160211
115,1,0.8211569280143864,1,ENSG00000163655
116,1,0.941393850829175,1,ENSG00000101901
117,1,0.9850067984395902,1,ENSG00000117682
118,0,0.03021316464798325,0,ENSG00000135437
119,1,1.0,1,ENSG00000048392 and ENSG00000136810 and ENSG00000167325 and ENSG00000171848
120,1,0.8831628210241426,1,ENSG00000228716
121,0,0.02591970990970671,0,ENSG00000164039
122,0,0.1855744723540954,0,ENSG00000177646
123,0,0.16518877771009208,0,ENSG00000205923
124,0,0.010673989802282137,0,ENSG00000197355
125,0,0.15161035627840458,0,ENSG00000149809
126,0,0.49290026844863577,0,ENSG00000278540
127,0,0.0177498500058764,0,ENSG00000167969
128,0,0.48309380586191153,1,ENSG00000055609 and ENSG00000167548
129,0,0.25907645323265693,1,ENSG00000091140
130,0,0.012683128138764562,0,ENSG00000171862
131,0,0.015171011050877734,0,ENSG00000117411
132,0,0.07491185559014546,0,ENSG00000148334
133,0,0.07641487388629678,0,ENSG00000141504
134,0,0.36125608467261067,0,ENSG00000146066
135,0,0.013474076190265197,0,ENSG00000008300
136,0,0.06060509126798186,0,ENSG00000182858
137,0,0.03776997916426403,0,ENSG00000141526
138,0,0.014054901062750697,0,ENSG00000131471
139,0,0.021189543350472875,0,ENSG00000103024
140,1,0.9999981967100147,1,ENSG00000128951
141,1,0.6298233833483737,1,ENSG00000178035
142,0,0.12624499080965676,0,ENSG00000117450
143,0,0.03982459875547968,0,ENSG00000143179
144,0,0.058233328082023875,0,ENSG00000162813
145,0,0.025550051907717423,0,ENSG00000147224
146,0,0.06163781285952186,0,ENSG00000111684
147,0,0.14366410123524184,0,ENSG00000066322
148,0,0.07691435676769919,0,ENSG00000132376
149,0,0.018640991083364054,0,ENSG00000099377
150,1,0.9103103752430793,1,ENSG00000143398
151,0,0.11657454232885579,0,ENSG00000105281
152,0,0.02164874646303434,0,ENSG00000111371
153,0,0.14534841397930354,0,ENSG00000067840
154,0,0.021035572187406287,0,ENSG00000239672
155,1,0.999999993701858,1,ENSG00000104723 and ENSG00000118705 and ENSG00000129562 and ENSG00000163527 and ENSG00000163902 and ENSG00000244038
156,1,0.6735237981354162,0,ENSG00000103257 and ENSG00000168003
157,0,0.018080709919051814,0,ENSG00000157184
158,0,0.2525240803789474,1,ENSG00000134333
159,0,0.13128366102995173,0,ENSG00000161533
160,0,0.007356054845263319,0,ENSG00000197119
161,0,0.23872631985151563,0,ENSG00000136143 and ENSG00000163541
162,0,0.013706248239603046,0,ENSG00000221988
163,0,0.018675266411260754,0,ENSG00000166228
164,0,0.348930763241109,0,ENSG00000134255
165,0,0.07606526282218408,0,ENSG00000170340
166,0,0.08461434537451573,1,ENSG00000154330
167,1,0.6122545788379935,1,ENSG00000141279
168,1,0.9788054396795771,1,ENSG00000172339
169,0,0.4795086352267842,1,ENSG00000163931
170,0,0.36713042201404406,0,ENSG00000123983
171,0,0.016108665657768258,0,ENSG00000178537
172,0,0.01721606916243361,0,ENSG00000139631
173,0,0.270852030059206,0,ENSG00000159399
174,0,0.03252612800845313,0,ENSG00000005483
175,0,0.040177275836951784,0,ENSG00000197601
176,0,0.06694229645357666,0,ENSG00000084754
177,0,0.027996417211323604,0,ENSG00000158470
178,0,0.10085407991029342,0,ENSG00000164294
179,0,0.04428873022785025,0,ENSG00000084207
180,0,0.018361759077760668,0,ENSG00000131480
181,0,0.02160154843509723,0,ENSG00000163738
182,1,0.5837223744030993,0,ENSG00000198431
183,1,0.9885285202928571,1,ENSG00000168906
184,1,0.6893774898352583,0,ENSG00000243678
185,0,0.04810341432252224,0,ENSG00000151116
186,0,0.4733967584990706,0,ENSG00000168710
187,0,0.042509886066660105,0,ENSG00000174684
188,0,0.02086268964718831,0,ENSG00000122643
189,0,0.011714251524690812,0,ENSG00000197444
190,0,0.0198314554568515,0,ENSG00000143149
191,0,0.05342125564938497,0,ENSG00000159322
192,0,0.016085987868725345,0,ENSG00000131067
193,0,0.03679709389423695,0,ENSG00000096717
194,1,0.9727526131828607,1,ENSG00000099381
195,0,0.022692467897031453,0,ENSG00000121039
196,0,0.11866673620533108,0,ENSG00000158850
197,1,0.7079293173257004,1,ENSG00000167468
198,0,0.0245612963664727,0,ENSG00000112981
199,0,0.015533937184766972,0,ENSG00000126432
200,0,0.07437385680920858,0,ENSG00000130821
201,0,0.03322456911058081,0,ENSG00000167123
202,0,0.05918991067504948,0,ENSG00000198162
203,0,0.01589011826943937,0,ENSG00000124523
204,0,0.02049154231943023,0,ENSG00000206527
205,0,0.038910819930200076,0,ENSG00000125458
206,0,0.01461405554971579,0,ENSG00000184227
207,0,0.04825400264333573,0,ENSG00000176383
208,0,0.09826671554102244,0,ENSG00000105409 and ENSG00000137731 and ENSG00000143153
209,0,0.08216130034763913,0,ENSG00000124596
210,0,0.039787214059080034,0,ENSG00000168679
211,0,0.13583441422701306,0,ENSG00000104885
212,0,0.011298323591875405,0,ENSG00000162496
213,0,0.17755126283519962,0,ENSG00000172113
214,0,0.009668314558590518,0,ENSG00000165672
215,0,0.16501872834651793,0,ENSG00000197894
216,0,0.08887742492566698,1,ENSG00000141698
217,0,0.182099745129239,0,ENSG00000187630
218,0,0.08893474912984609,0,ENSG00000106462
219,0,0.017174792518565123,0,ENSG00000113448
220,0,0.020825743491930136,0,ENSG00000164889
221,0,0.03209264192710166,0,ENSG00000127884
222,0,0.45884952385431393,0,ENSG00000069849 and ENSG00000105409 and ENSG00000137731
223,0,0.011515588553481008,0,ENSG00000133315
224,0,0.043032698644831585,0,ENSG00000134202
225,1,0.5305274614639856,0,ENSG00000167815
226,0,0.334982284951723,0,ENSG00000139514
227,0,0.014421065069933578,0,ENSG00000138031
228,0,0.017553268970730073,0,ENSG00000109685
229,0,0.024093194804715997,0,ENSG00000130304
230,0,0.023697419562475983,0,ENSG00000159692
231,0,0.20850700535828295,0,ENSG00000185825
232,0,0.3009751539109121,0,ENSG00000110066
233,0,0.08708024481998618,0,ENSG00000133835
234,0,0.05202003360056523,0,ENSG00000116539
235,0,0.034408564329308985,0,ENSG00000168765
236,0,0.02551915213723935,0,ENSG00000143387
237,0,0.3902965057485041,1,ENSG00000196950
238,0,0.012787449516531348,0,ENSG00000157045
