,preds,preds_raw,label,genes
0,1,0.8338002653533656,1,ENSG00000099194
1,0,0.09268715272309476,0,ENSG00000068366
2,0,0.15655499025495406,0,ENSG00000099797
3,0,0.0516024941450572,0,ENSG00000084754 and ENSG00000138029 and ENSG00000167315
4,0,0.0217414820956549,0,ENSG00000110090
5,0,0.07941809265842349,0,ENSG00000101986
6,0,0.10862355588944468,0,ENSG00000060971 and ENSG00000113790 and ENSG00000133835
7,0,0.307262264864057,0,ENSG00000169710
8,0,0.06309887775403858,0,ENSG00000084754 and ENSG00000113790 and ENSG00000127884
9,0,0.06055632042846914,0,ENSG00000084754 and ENSG00000113790 and ENSG00000167969 and ENSG00000198721
10,0,0.47302617259034196,0,ENSG00000149084
11,0,0.01532603965270665,0,ENSG00000012779
12,0,0.02108352127112872,0,ENSG00000134824
13,0,0.016559094226829323,0,ENSG00000197375
14,0,0.07689957505312114,1,ENSG00000089597
15,0,0.1868225724902515,0,ENSG00000115275
16,1,0.999999989964422,1,ENSG00000118705 and ENSG00000129562 and ENSG00000134910 and ENSG00000163902 and ENSG00000244038
17,0,0.28677065636748444,0,ENSG00000139133
18,0,0.16717512322713451,0,ENSG00000155380
19,1,0.53005752654548,0,ENSG00000127125
20,1,0.5639651481736428,1,ENSG00000163344
21,1,0.9258371779496495,1,ENSG00000110921
22,0,0.01663395100000909,0,ENSG00000124370
23,1,0.9864563077585251,1,ENSG00000113161
24,0,0.01466387353727768,0,ENSG00000124767
25,1,0.5729122852734546,0,ENSG00000149313
26,0,0.13685381426246548,0,ENSG00000151093
27,0,0.04817680204224236,0,ENSG00000138814 and ENSG00000221823
28,0,0.19189032404037587,0,ENSG00000055609 and ENSG00000272333
29,0,0.052981864673392436,0,ENSG00000072062
30,0,0.0503980550975346,0,ENSG00000157326
31,0,0.3919535830364631,1,ENSG00000100714
32,0,0.02257338752672346,0,ENSG00000065911
33,1,0.5069832067134934,1,ENSG00000136877
34,0,0.047903038920358604,0,ENSG00000132196
35,1,0.6220491908980876,0,ENSG00000072506 and ENSG00000084754 and ENSG00000138796
36,0,0.16298319327301738,0,ENSG00000151151
37,0,0.16317719248580237,0,ENSG00000100605
38,0,0.01734995729440044,0,ENSG00000068383
39,0,0.2748077910086179,1,ENSG00000105655
40,0,0.03054685566178802,0,ENSG00000040933
41,0,0.18580168461852004,0,ENSG00000145725
42,1,0.9989120249360585,1,ENSG00000007168
43,1,0.66921560665456,0,ENSG00000078142
44,0,0.0210778928076947,0,ENSG00000131979
45,0,0.1673799446957965,0,ENSG00000119723
46,0,0.021213482202090655,0,ENSG00000083807
47,0,0.056618641588315276,0,ENSG00000023330
48,0,0.06986369041537824,0,ENSG00000093010
49,1,0.612122956135132,0,ENSG00000072506
50,0,0.013665043598949364,0,ENSG00000083123 and ENSG00000142046 and ENSG00000248098
51,0,0.010672262628327028,0,ENSG00000111716
52,0,0.05004878602478088,0,ENSG00000070614
53,0,0.02619833650862443,0,ENSG00000117528
54,1,0.736537046929919,1,ENSG00000105953
55,1,0.5087546882249931,1,ENSG00000173085
56,0,0.1671629668332033,0,ENSG00000167186
57,0,0.015121057880510491,0,ENSG00000092621
58,0,0.11183274125974171,0,ENSG00000135069
