,preds,preds_raw,label,genes
0,1,0.8190099934293529,1,ENSG00000099194
1,0,0.07700279242951817,0,ENSG00000068366
2,0,0.14176532804859684,1,ENSG00000099797
3,0,0.04640769302030397,0,ENSG00000084754 and ENSG00000138029 and ENSG00000167315
4,0,0.013616909536550705,0,ENSG00000110090
5,0,0.07143450007519142,0,ENSG00000101986
6,0,0.10199453310748507,0,ENSG00000060971 and ENSG00000113790 and ENSG00000133835
7,0,0.27034423425304505,1,ENSG00000169710
8,0,0.056359438903415104,0,ENSG00000084754 and ENSG00000113790 and ENSG00000127884
9,0,0.05083580521967835,0,ENSG00000084754 and ENSG00000113790 and ENSG00000167969 and ENSG00000198721
10,0,0.4326549657845609,1,ENSG00000149084
11,0,0.017802806964178196,0,ENSG00000134824
12,0,0.013629529830760975,0,ENSG00000197375
13,0,0.06893299538512034,0,ENSG00000089597
14,0,0.15394798023040898,1,ENSG00000115275
15,1,0.9999997381294117,1,ENSG00000118705 and ENSG00000129562 and ENSG00000134910 and ENSG00000163902 and ENSG00000244038
16,0,0.2708617093712238,0,ENSG00000139133
17,0,0.15338876935542484,0,ENSG00000155380
18,0,0.49862272947850245,0,ENSG00000127125
19,1,0.5423176873120875,1,ENSG00000163344
20,1,0.9135318075741496,1,ENSG00000110921
21,0,0.02147050557562919,0,ENSG00000124370
22,1,0.982691819303738,1,ENSG00000113161
23,0,0.017009769189619963,0,ENSG00000124767
24,0,0.11150608194712142,1,ENSG00000151093
25,1,0.5364672860569206,1,ENSG00000149313
26,0,0.03469269975593892,0,ENSG00000138814 and ENSG00000221823
27,0,0.17744961747867705,0,ENSG00000055609 and ENSG00000272333
28,0,0.05651920915532982,0,ENSG00000072062
29,0,0.0447454437021405,0,ENSG00000157326
30,0,0.36638111655619426,0,ENSG00000100714
31,0,0.022954385680574032,0,ENSG00000065911
32,0,0.4803489813444633,1,ENSG00000136877
33,0,0.03138812202836294,0,ENSG00000135437
34,0,0.043543216587762695,0,ENSG00000132196
35,1,0.6076517569134897,1,ENSG00000072506 and ENSG00000084754 and ENSG00000138796
36,0,0.15642120519326103,0,ENSG00000151151
37,0,0.14161768000558203,0,ENSG00000100605
38,0,0.014903172197501834,0,ENSG00000068383
39,0,0.2471152212022792,0,ENSG00000105655
40,0,0.031850166311181954,0,ENSG00000040933
41,0,0.16210682209029448,1,ENSG00000145725
42,1,0.9985199130712217,1,ENSG00000007168
43,1,0.6511484048479862,1,ENSG00000078142
44,0,0.019020128811699566,0,ENSG00000131979
45,0,0.15560159345129962,0,ENSG00000119723
46,0,0.019510298768324306,0,ENSG00000083807
47,0,0.05084457679631426,0,ENSG00000023330
48,0,0.0650948442450402,0,ENSG00000093010
49,1,0.5945905604784656,1,ENSG00000072506
50,0,0.011748547510497106,0,ENSG00000083123 and ENSG00000142046 and ENSG00000248098
51,0,0.012260936938097381,0,ENSG00000111716
52,0,0.035884369931266744,0,ENSG00000070614
53,0,0.024383913222027234,1,ENSG00000117528
54,1,0.733115241466884,1,ENSG00000105953
55,0,0.4776371118473305,1,ENSG00000173085
56,1,0.8509157485807028,1,ENSG00000090054 and ENSG00000100596 and ENSG00000172296
57,0,0.13331783188848687,0,ENSG00000167186
58,0,0.014040235076887344,0,ENSG00000092621
59,0,0.10084287341228046,0,ENSG00000135069
60,0,0.09144302512789304,0,ENSG00000146701
61,0,0.015359710743609773,0,ENSG00000001630
62,0,0.020317382617300116,0,ENSG00000052802
63,0,0.01652644146014053,0,ENSG00000143149
64,0,0.01746311679726137,0,ENSG00000099377
65,0,0.3740878288248858,0,ENSG00000125166
66,0,0.04335138685737434,0,ENSG00000182199
67,0,0.024630168763946497,0,ENSG00000176974
68,1,0.602048043860188,1,ENSG00000091140 and ENSG00000140905 and ENSG00000145020 and ENSG00000178445
69,0,0.10330976264466497,0,ENSG00000128039
70,0,0.015221297499432058,0,ENSG00000150540
71,0,0.38002573926482597,1,ENSG00000102172
72,0,0.0531446278185695,0,ENSG00000116649
73,1,0.5796890575751897,1,ENSG00000128059
74,0,0.3841754938247245,1,ENSG00000178921
75,0,0.028301732337293224,0,ENSG00000116096
76,0,0.18574255855634544,1,ENSG00000110871
77,0,0.05485232191511175,0,ENSG00000109929
78,0,0.01068769895043985,0,ENSG00000023697
79,0,0.02152068510937796,0,ENSG00000162066
80,0,0.022327969492270658,0,ENSG00000068903
81,0,0.03707598972644672,0,ENSG00000117305
82,1,0.6722699235106037,1,ENSG00000131473
83,0,0.10388884378224977,0,ENSG00000169359
84,0,0.3818896005238223,1,ENSG00000091140 and ENSG00000131828 and ENSG00000150768 and ENSG00000168291
85,0,0.0318497025135944,0,ENSG00000198931
86,1,0.8334113732750148,1,ENSG00000101444
87,0,0.013442257708697013,0,ENSG00000067057
88,0,0.14882621300604,0,ENSG00000125454
89,0,0.014391233626381733,0,ENSG00000156110
90,0,0.05975361512228071,0,ENSG00000033627
91,0,0.28655709932032997,0,ENSG00000121879 and ENSG00000145675
92,1,0.8059526631791304,1,ENSG00000167508
93,0,0.009866670349487896,0,ENSG00000159921
94,1,0.5491592049642852,1,ENSG00000128050
95,0,0.017478080091821273,0,ENSG00000167900
96,0,0.07503488849165814,0,ENSG00000001084 and ENSG00000023909
97,0,0.4616789982024343,1,ENSG00000159131
98,0,0.012977185690358611,0,ENSG00000160209
99,0,0.39330723611055646,0,ENSG00000135002
100,1,0.686605658596495,1,ENSG00000068120
101,0,0.3826775926948755,0,ENSG00000127080
102,0,0.49467745828923765,0,ENSG00000084774
103,0,0.03169828241910604,0,ENSG00000114268
104,0,0.1377562807044174,0,ENSG00000106799 and ENSG00000163513
105,0,0.05728049958320163,0,ENSG00000196511
106,0,0.05327803445021458,0,ENSG00000059573
107,1,0.8346532570114918,1,ENSG00000005022
108,1,0.9642379430938384,1,ENSG00000168393
