,preds,preds_raw,label,genes
0,0,0.12864989708850094,0,ENSG00000169710
1,0,0.006221010589982663,0,ENSG00000110090
2,1,0.5932606824013983,1,ENSG00000178700
3,0,0.32583925202031827,0,ENSG00000091140 and ENSG00000140905 and ENSG00000145020 and ENSG00000178445
4,0,0.02010539986659218,0,ENSG00000084754 and ENSG00000138029 and ENSG00000167315
5,0,0.16699736146808444,0,ENSG00000100714
6,0,0.01849791046346067,0,ENSG00000059573
7,0,0.023827969495775914,0,ENSG00000084754 and ENSG00000113790 and ENSG00000127884
8,1,0.9503144788857731,1,ENSG00000113161
9,0,0.26355172541163274,0,ENSG00000153574
10,0,0.009416509332908402,0,ENSG00000162066
11,0,0.01358157008127302,0,ENSG00000117308
12,0,0.00663380300051412,0,ENSG00000104522
13,0,0.008371460036745354,0,ENSG00000176974
14,0,0.36368849244439916,1,ENSG00000072506 and ENSG00000084754 and ENSG00000138796
15,0,0.04011293090375404,0,ENSG00000060971 and ENSG00000113790 and ENSG00000133835
16,0,0.0060858965684453025,0,ENSG00000156110
17,0,0.12661669935382183,1,ENSG00000130876 and ENSG00000168003
18,0,0.023119080879091085,0,ENSG00000084754 and ENSG00000113790 and ENSG00000167969 and ENSG00000198721
19,0,0.1239590501707251,0,ENSG00000117143
20,0,0.024787393958111602,0,ENSG00000113504
21,0,0.04174358208805128,0,ENSG00000116984
22,0,0.0063151365766715,0,ENSG00000001630
23,0,0.007099409859228227,0,ENSG00000083807
24,0,0.009327642998026244,0,ENSG00000103064
25,0,0.030897995541576247,0,ENSG00000068366
26,0,0.43693841132124284,1,ENSG00000131473
27,0,0.007575127796523698,0,ENSG00000131979
28,0,0.058443724733799086,0,ENSG00000155380
29,0,0.009008114484240735,1,ENSG00000068903
30,0,0.047383148800155886,0,ENSG00000130164
31,0,0.0062023063515069055,0,ENSG00000196517
32,0,0.3667733133637811,0,ENSG00000074800
33,0,0.05608528163364625,0,ENSG00000099797
34,1,0.9998995921391836,1,ENSG00000114902 and ENSG00000118363 and ENSG00000129128 and ENSG00000140612 and ENSG00000166562
35,0,0.17838608783002283,0,ENSG00000125166
36,0,0.07743906544444838,1,ENSG00000055609 and ENSG00000272333
37,0,0.015750988173945747,0,ENSG00000083123
38,0,0.06951839216513209,0,ENSG00000064763
39,1,1.0,1,ENSG00000048392 and ENSG00000100348 and ENSG00000167325 and ENSG00000171848
40,0,0.15815709262960234,0,ENSG00000103257
41,0,0.11418457961830482,0,ENSG00000151348 and ENSG00000182197
42,0,0.03898826205815456,0,ENSG00000135069
43,0,0.006290695863279548,0,ENSG00000065989
44,0,0.26185148035093714,0,ENSG00000136877
45,0,0.01913589845447259,0,ENSG00000157326
46,0,0.17286985460666124,0,ENSG00000171903
47,0,0.07737254174613561,0,ENSG00000110958
48,0,0.007843016159004188,0,ENSG00000134824
49,0,0.04423865004821499,0,ENSG00000100075
50,0,0.03627123744103686,0,ENSG00000128039
51,0,0.08923438726674812,0,ENSG00000167130
52,0,0.01306628714485326,0,ENSG00000040933
53,0,0.004809024932318039,0,ENSG00000064601 and ENSG00000141012 and ENSG00000170266 and ENSG00000204386
54,0,0.2230177107565619,0,ENSG00000121897
55,0,0.26035230594410674,1,ENSG00000173085
56,0,0.3422487033353592,0,ENSG00000000419 and ENSG00000136908 and ENSG00000179085
57,0,0.06668682915732588,0,ENSG00000119723
58,0,0.008367498614146695,0,ENSG00000117592
59,0,0.02293145986887177,0,ENSG00000093010
60,0,0.021480930281911333,0,ENSG00000178802
61,1,0.8983304588624851,0,ENSG00000162368
62,0,0.3764485006099406,0,ENSG00000176890
63,0,0.013829689672147918,0,ENSG00000125877
64,0,0.006904971519336552,0,ENSG00000167900
65,1,0.9150279874880441,1,ENSG00000168393
66,0,0.37184826106435026,0,ENSG00000035687
67,0,0.012030387233986714,0,ENSG00000116096
68,0,0.04186560419842341,0,ENSG00000106348
69,0,0.012494847122060185,0,ENSG00000178922
70,0,0.009248934833296158,0,ENSG00000065911
71,1,0.711416741390662,0,ENSG00000142657
72,0,0.00893779875048735,0,ENSG00000139531
73,0,0.25992848172987476,0,ENSG00000084774
74,1,0.9514329980756302,1,ENSG00000143774
75,0,0.019479467915494302,0,ENSG00000160282
76,0,0.007934703652265973,0,ENSG00000100092
77,0,0.021215974590660585,0,ENSG00000116649
78,0,0.030644601413879608,0,ENSG00000146701
79,0,0.49845664148262697,1,ENSG00000173599
80,0,0.020611198243261682,0,ENSG00000196511
81,0,0.01838686022567052,0,ENSG00000132196
82,0,0.007219792310610536,0,ENSG00000088002
83,0,0.006675959179820938,0,ENSG00000068383
84,0,0.030802421589936665,0,ENSG00000101986
85,0,0.008937155534885952,0,ENSG00000117528
86,0,0.004396671019109964,0,ENSG00000184470
87,0,0.008226307206161826,0,ENSG00000164638
88,0,0.2006794428494493,0,ENSG00000108784
89,0,0.05813574697127109,0,ENSG00000174669
90,1,0.9674553301232149,1,ENSG00000120158
91,0,0.22507860464223395,1,ENSG00000105220
92,0,0.056078623578616954,0,ENSG00000100605
93,1,0.6559630645293236,1,ENSG00000005022
94,1,0.9999940441275931,1,ENSG00000128951
95,0,0.0033625677485431896,0,ENSG00000170385
96,0,0.006398543794755827,0,ENSG00000197375
97,0,0.3512596394309262,1,ENSG00000072506
98,0,0.019355745647812183,0,ENSG00000147454
99,0,0.004642633326874379,0,ENSG00000095596
100,0,0.009419603998937369,0,ENSG00000052802
101,0,0.007836399068098158,0,ENSG00000116704
102,0,0.08634313571842019,0,ENSG00000087111 and ENSG00000101464 and ENSG00000124155 and ENSG00000142892 and ENSG00000197858
103,1,0.6394747311699392,0,ENSG00000101444
104,0,0.16317423759760596,0,ENSG00000134294
105,1,0.9382281856038879,1,ENSG00000170445
106,0,0.0608755350674312,0,ENSG00000125454
107,0,0.01909194492157313,0,ENSG00000163541 and ENSG00000172340
108,0,0.006672261546822008,0,ENSG00000178537
109,1,0.9964754110058441,1,ENSG00000166986
110,0,0.22227675850042028,0,ENSG00000105835
111,0,0.16509792069614826,0,ENSG00000183048
112,0,0.006199529065673037,0,ENSG00000101187
113,0,0.004766627779995454,0,ENSG00000131238
114,0,0.012488343490104723,0,ENSG00000132570
115,0,0.01129696457021518,0,ENSG00000095380
116,0,0.03315601316720375,0,ENSG00000008513
117,0,0.03164452998743304,0,ENSG00000132423
118,0,0.005775878512751154,0,ENSG00000176387
119,0,0.006185040238170183,0,ENSG00000067057
120,0,0.004086303940700994,0,ENSG00000023697
121,0,0.05412681800440059,0,ENSG00000188690
122,0,0.007371774475607118,0,ENSG00000148218
123,0,0.23316854322765845,0,ENSG00000149084
124,0,0.004844823136486795,0,ENSG00000159921
125,0,0.4841597564257412,0,ENSG00000105953
126,0,0.011767812152446313,0,ENSG00000131389
127,0,0.11556080770082797,0,ENSG00000105655
128,0,0.07543349389126795,0,ENSG00000173614
129,0,0.008511066173150892,0,ENSG00000172890
130,1,0.6006338114306062,0,ENSG00000091140 and ENSG00000105953 and ENSG00000119689
131,1,0.9532914708520555,1,ENSG00000117682
132,1,0.7354313469624899,1,ENSG00000228716
133,0,0.010328977270495388,0,ENSG00000164039
134,0,0.07683986821683332,0,ENSG00000177646
135,0,0.066086566985228,0,ENSG00000205923
136,0,0.004113667107013456,0,ENSG00000197355
137,0,0.06516790592895798,0,ENSG00000149809
138,0,0.0065935710843222925,0,ENSG00000140284
139,0,0.26524798439381164,1,ENSG00000278540
140,0,0.006398773607574672,0,ENSG00000108932
141,0,0.0069331141488953585,0,ENSG00000167969
142,0,0.007623265371173222,0,ENSG00000156515
143,0,0.24446248526014158,1,ENSG00000055609 and ENSG00000167548
144,0,0.10857940914105312,0,ENSG00000091140
145,1,1.0,1,ENSG00000048392 and ENSG00000136810 and ENSG00000167325 and ENSG00000171848
146,0,0.05843036718055569,0,ENSG00000130313
147,0,0.006224553138578501,0,ENSG00000117411
148,0,0.0716444301832023,0,ENSG00000012232
149,0,0.004711071208965153,0,ENSG00000171862
150,0,0.029348493191800173,0,ENSG00000148334
151,0,0.00518469360657211,0,ENSG00000008300
152,0,0.030979479606650047,0,ENSG00000141504
153,0,0.014727392098885453,0,ENSG00000141526
154,0,0.16517383011746348,0,ENSG00000146066
155,0,0.02241426087978529,0,ENSG00000182858
156,0,0.02365401639674863,0,ENSG00000166183
157,0,0.008784755253197803,0,ENSG00000103024
158,0,0.3770664622526743,0,ENSG00000178035
159,0,0.045829465459860205,0,ENSG00000117450
160,0,0.021424093374127377,0,ENSG00000162813
161,0,0.010477395346716462,0,ENSG00000147224
162,0,0.006894262206129683,0,ENSG00000099377
163,0,0.024247803182868777,0,ENSG00000111684
164,0,0.04919664378652557,0,ENSG00000066322
165,0,0.013762759159681053,0,ENSG00000135437
166,0,0.026095367635099394,0,ENSG00000132376
167,1,0.7808700117973637,1,ENSG00000143398
168,0,0.0465083012711449,0,ENSG00000105281
169,0,0.11549376755245006,1,ENSG00000164068
170,0,0.009665501179229437,0,ENSG00000111371
171,0,0.05965901370868689,0,ENSG00000067840
172,0,0.008580281022494432,0,ENSG00000239672
173,0,0.42793807111950316,0,ENSG00000103257 and ENSG00000168003
174,0,0.10779309861916596,0,ENSG00000155287
175,0,0.006185539760437164,0,ENSG00000157184
176,0,0.050499456952303304,0,ENSG00000161533
177,0,0.10137511949726168,0,ENSG00000136143 and ENSG00000163541
178,0,0.0025391942383273295,0,ENSG00000197119
