,preds,preds_raw,gene_name,cell
1595,1.0,0.9847401,ENSG00000163684,ACH-000004
1597,0.0,0.027116675,ENSG00000143224,ACH-000004
1600,1.0,0.87518364,ENSG00000114491,ACH-000004
1602,0.0,0.005250935,ENSG00000100092,ACH-000004
1607,0.0,0.17056967,ENSG00000134333,ACH-000004
1609,0.0,0.005547715,ENSG00000162496,ACH-000004
1613,0.0,0.42925194,ENSG00000153574,ACH-000004
1614,0.0,0.022164123,ENSG00000147224,ACH-000004
1615,0.0,0.44047922,ENSG00000123505,ACH-000004
1617,0.0,0.46089104,ENSG00000168710,ACH-000004
1618,1.0,0.6047245,ENSG00000144741,ACH-000004
1620,0.0,0.056732904,ENSG00000136699,ACH-000004
1624,0.0,0.024436317,ENSG00000104549,ACH-000004
1626,0.0,0.004146228,ENSG00000139531,ACH-000004
1630,0.0,0.009318417,ENSG00000117479,ACH-000004
1634,0.0,0.012903365,ENSG00000143811,ACH-000004
1636,0.0,0.009347338,ENSG00000243709,ACH-000004
1638,0.0,0.3642782,ENSG00000102967,ACH-000004
1641,1.0,0.9613557,ENSG00000143252,ACH-000004
1643,0.0,0.034707896,ENSG00000015532,ACH-000004
1644,0.0,0.043111987,ENSG00000117308,ACH-000004
1646,0.0,0.07540501,ENSG00000130958,ACH-000004
1648,0.0,0.07540501,ENSG00000285269,ACH-000004
1649,0.0,0.043202087,ENSG00000102100,ACH-000004
1650,0.0,0.022690132,ENSG00000109814,ACH-000004
1653,0.0,0.022690132,ENSG00000116704,ACH-000004
1663,1.0,0.99903476,ENSG00000030066 and ENSG00000069248 and ENSG00000075188 and ENSG00000110713 and ENSG00000111581 and ENSG00000120253 and ENSG00000125450,ACH-000004
1664,1.0,0.80977887,ENSG00000093000,ACH-000004
1665,0.0,0.064359225,ENSG00000095319,ACH-000004
1666,1.0,0.9987367,ENSG00000102900,ACH-000004
1667,1.0,0.9986105,ENSG00000108559,ACH-000004
1668,1.0,0.9969496,ENSG00000113569,ACH-000004
1669,0.0,0.18233657,ENSG00000124789,ACH-000004
1670,1.0,0.998514,ENSG00000126883,ACH-000004
1672,0.0,0.044261944,ENSG00000136243,ACH-000004
1673,1.0,0.91766584,ENSG00000138750,ACH-000004
1674,0.0,0.1530489,ENSG00000139496,ACH-000004
1675,0.0,0.47117853,ENSG00000153201,ACH-000004
1676,1.0,0.9783091,ENSG00000155561,ACH-000004
1677,0.0,0.15680233,ENSG00000163002,ACH-000004
1679,1.0,0.95243865,ENSG00000213024,ACH-000004
1682,0.0,0.001139153,ENSG00000170385,ACH-000004
1689,0.0,0.27804896,ENSG00000196950,ACH-000004
1693,1.0,0.85728645,ENSG00000047249,ACH-000004
1696,0.0,0.03502371,ENSG00000179163,ACH-000004
1700,0.0,0.0071503166,ENSG00000176393,ACH-000004
1701,0.0,0.14370558,ENSG00000244486,ACH-000004
1702,1.0,0.94076294,ENSG00000071553,ACH-000004
1703,0.0,0.008536562,ENSG00000124006,ACH-000004
1704,0.0,0.006312806,ENSG00000143933,ACH-000004
1707,1.0,0.97495043,ENSG00000105254,ACH-000004
1716,0.0,0.019511132,ENSG00000099904,ACH-000004
1717,1.0,0.99220145,ENSG00000117410,ACH-000004
1719,1.0,0.966806,ENSG00000102030,ACH-000004
1720,1.0,0.9328524,ENSG00000159720,ACH-000004
1721,0.0,0.0006702844,ENSG00000138031,ACH-000004
1722,0.0,0.0037363004,ENSG00000102312,ACH-000004
1723,0.0,0.024533104,ENSG00000185344,ACH-000004
1725,1.0,0.99350655,ENSG00000185883,ACH-000004
1727,0.0,0.0006827218,ENSG00000159899,ACH-000004
1728,1.0,0.9956801,ENSG00000106636,ACH-000004
1730,0.0,0.0263379,ENSG00000110583,ACH-000004
1731,1.0,0.99485993,ENSG00000121579,ACH-000004
1734,1.0,0.99639755,ENSG00000135372,ACH-000004
1737,0.0,0.005745745,ENSG00000156599,ACH-000004
1741,1.0,0.9220125,ENSG00000173418,ACH-000004
1742,0.0,0.010327319,ENSG00000174165,ACH-000004
1746,0.0,0.0055122296,ENSG00000180776,ACH-000004
1750,0.0,0.024812615,ENSG00000188818,ACH-000004
1751,0.0,0.06786226,ENSG00000204160,ACH-000004
0,0.0,0.084680215,ENSG00000068366,ACH-000006
1,0.0,0.15276073,ENSG00000123983,ACH-000006
2,0.0,0.014475914,ENSG00000140284,ACH-000006
8,0.0,0.012127039,ENSG00000130304,ACH-000006
9,0.0,0.010731086,ENSG00000143554,ACH-000006
12,1.0,0.6663926,ENSG00000099194,ACH-000006
14,0.0,0.032926224,ENSG00000177465,ACH-000006
15,0.0,0.020283718,ENSG00000184227,ACH-000006
18,0.0,0.019880543,ENSG00000110090,ACH-000006
23,0.0,0.14462088,ENSG00000099797,ACH-000006
25,0.0,0.14241412,ENSG00000066322,ACH-000006
27,0.0,0.026645135,ENSG00000084754 and ENSG00000138029 and ENSG00000167315,ACH-000006
28,0.0,0.014239289,ENSG00000157184,ACH-000006
31,0.0,0.19220857,ENSG00000177646,ACH-000006
33,0.0,0.17710531,ENSG00000161533,ACH-000006
34,0.0,0.014236953,ENSG00000197375,ACH-000006
35,0.0,0.014239577,ENSG00000178537,ACH-000006
36,0.0,0.014241605,ENSG00000197119,ACH-000006
39,0.0,0.044250254,ENSG00000101986,ACH-000006
40,0.0,0.049245916,ENSG00000130821,ACH-000006
43,0.0,0.16112402,ENSG00000185825,ACH-000006
45,0.0,0.05391051,ENSG00000084754 and ENSG00000113790 and ENSG00000127884,ACH-000006
46,0.0,0.04119957,ENSG00000084754 and ENSG00000113790 and ENSG00000167969 and ENSG00000198721,ACH-000006
48,0.0,0.031153515,ENSG00000012779,ACH-000006
51,0.0,0.003992921,ENSG00000084207,ACH-000006
53,0.0,0.003992921,ENSG00000134202,ACH-000006
56,0.0,0.003992921,ENSG00000168765,ACH-000006
58,0.0,0.003992921,ENSG00000213366,ACH-000006
59,0.0,0.041202016,ENSG00000060971 and ENSG00000113790 and ENSG00000133835,ACH-000006
60,1.0,0.630217,ENSG00000072506 and ENSG00000084754 and ENSG00000138796,ACH-000006
61,0.0,0.18315977,ENSG00000169710,ACH-000006
62,0.0,0.010937848,ENSG00000167969,ACH-000006
71,0.0,0.4463182,ENSG00000149084,ACH-000006
72,0.0,0.40959555,ENSG00000146066,ACH-000006
75,0.0,0.029428251,ENSG00000206527,ACH-000006
80,0.0,0.030979836,ENSG00000134824,ACH-000006
83,0.0,0.08439211,ENSG00000089597,ACH-000006
85,0.0,0.08439211,ENSG00000198162,ACH-000006
86,0.0,0.08439211,ENSG00000115275,ACH-000006
87,1.0,0.99486285,ENSG00000118705 and ENSG00000129562 and ENSG00000134910 and ENSG00000163902 and ENSG00000244038,ACH-000006
92,0.0,0.24676557,ENSG00000131446,ACH-000006
93,0.0,0.030582327,ENSG00000139133,ACH-000006
95,0.0,0.02581316,ENSG00000141526,ACH-000006
96,0.0,0.08310538,ENSG00000155380,ACH-000006
97,0.0,0.032474943,ENSG00000168679,ACH-000006
98,0.0,0.03247378,ENSG00000170190,ACH-000006
100,0.0,0.021088937,ENSG00000164039,ACH-000006
101,0.0,0.44279698,ENSG00000127125,ACH-000006
102,0.0,0.34152085,ENSG00000138621,ACH-000006
107,0.0,0.47689697,ENSG00000163344,ACH-000006
108,1.0,0.57281375,ENSG00000167508,ACH-000006
109,1.0,0.86621547,ENSG00000110921,ACH-000006
112,0.0,0.01245394,ENSG00000124370,ACH-000006
113,1.0,0.866226,ENSG00000113161,ACH-000006
116,0.0,0.018556839,ENSG00000124767,ACH-000006
117,1.0,0.6908122,ENSG00000072506,ACH-000006
119,0.0,0.13689493,ENSG00000100294,ACH-000006
120,0.0,0.49543545,ENSG00000149313,ACH-000006
122,0.0,0.13455316,ENSG00000151093,ACH-000006
124,0.0,0.15555008,ENSG00000116237,ACH-000006
125,0.0,0.02577481,ENSG00000138814 and ENSG00000221823,ACH-000006
126,0.0,0.051740978,ENSG00000106799 and ENSG00000163513,ACH-000006
127,0.0,0.037340686,ENSG00000104365 and ENSG00000213341,ACH-000006
128,0.0,0.034959804,ENSG00000070770 and ENSG00000101266,ACH-000006
129,0.0,0.028808312,ENSG00000132964 and ENSG00000155111,ACH-000006
130,0.0,0.14572045,ENSG00000132155 and ENSG00000157764,ACH-000006
142,0.0,0.025333488,ENSG00000034152,ACH-000006
146,1.0,0.93806106,ENSG00000058729,ACH-000006
148,1.0,0.7127367,ENSG00000060237,ACH-000006
150,0.0,0.051926583,ENSG00000065243,ACH-000006
153,0.0,0.14420062,ENSG00000065883,ACH-000006
155,0.0,0.016722132,ENSG00000067900,ACH-000006
156,0.0,0.051834296,ENSG00000069956,ACH-000006
160,0.0,0.042269714,ENSG00000072062,ACH-000006
161,0.0,0.05196383,ENSG00000072518,ACH-000006
165,0.0,0.0751639,ENSG00000076984,ACH-000006
172,0.0,0.05194067,ENSG00000086015,ACH-000006
175,1.0,0.97586447,ENSG00000087586,ACH-000006
176,0.0,0.04896565,ENSG00000089022,ACH-000006
180,0.0,0.039256837,ENSG00000096063,ACH-000006
181,1.0,0.9512004,ENSG00000097046,ACH-000006
184,0.0,0.051997792,ENSG00000100030,ACH-000006
186,1.0,0.50123703,ENSG00000100749,ACH-000006
189,0.0,0.031810503,ENSG00000101266,ACH-000006
197,0.0,0.058265585,ENSG00000104375,ACH-000006
203,0.0,0.016493868,ENSG00000105221,ACH-000006
205,0.0,0.021616185,ENSG00000105613,ACH-000006
206,0.0,0.43827555,ENSG00000105810,ACH-000006
211,0.0,0.052058987,ENSG00000107779,ACH-000006
213,0.0,0.05225339,ENSG00000108443,ACH-000006
214,0.0,0.17266133,ENSG00000108946,ACH-000006
217,0.0,0.014069401,ENSG00000110931,ACH-000006
218,0.0,0.052160606,ENSG00000112062,ACH-000006
221,1.0,0.66326064,ENSG00000112739,ACH-000006
222,1.0,0.62193334,ENSG00000112742,ACH-000006
223,0.0,0.035719596,ENSG00000113163,ACH-000006
225,1.0,0.59173,ENSG00000113712,ACH-000006
226,0.0,0.030591013,ENSG00000114302,ACH-000006
238,0.0,0.051329914,ENSG00000117676,ACH-000006
239,0.0,0.35289934,ENSG00000118046,ACH-000006
240,0.0,0.02213438,ENSG00000118515,ACH-000006
243,1.0,0.930349,ENSG00000120539,ACH-000006
244,0.0,0.10544581,ENSG00000122966,ACH-000006
246,1.0,0.5133435,ENSG00000123374,ACH-000006
247,1.0,0.88225645,ENSG00000124784,ACH-000006
248,1.0,0.6520714,ENSG00000125651,ACH-000006
249,0.0,0.024698539,ENSG00000125834,ACH-000006
250,0.0,0.04944157,ENSG00000126934,ACH-000006
252,1.0,0.8275217,ENSG00000127564,ACH-000006
253,0.0,0.051329356,ENSG00000128829,ACH-000006
254,0.0,0.029660258,ENSG00000129465,ACH-000006
255,0.0,0.038517486,ENSG00000130175,ACH-000006
256,0.0,0.017834775,ENSG00000130669,ACH-000006
260,0.0,0.050925594,ENSG00000132356,ACH-000006
263,1.0,0.98126733,ENSG00000134058,ACH-000006
266,0.0,0.02230238,ENSG00000134318,ACH-000006
269,0.0,0.028242266,ENSG00000135250,ACH-000006
270,0.0,0.05189734,ENSG00000135341,ACH-000006
271,0.0,0.47307587,ENSG00000135446,ACH-000006
272,0.0,0.033768013,ENSG00000135503,ACH-000006
275,1.0,0.96387863,ENSG00000136807,ACH-000006
276,0.0,0.051441286,ENSG00000137193,ACH-000006
278,0.0,0.03937724,ENSG00000137601,ACH-000006
282,0.0,0.049636293,ENSG00000139908,ACH-000006
284,1.0,0.7839388,ENSG00000140992,ACH-000006
286,0.0,0.029630346,ENSG00000141551,ACH-000006
287,0.0,0.042734113,ENSG00000142208,ACH-000006
288,1.0,0.7137885,ENSG00000142731,ACH-000006
295,1.0,0.58948874,ENSG00000146872,ACH-000006
297,1.0,0.77316827,ENSG00000147133,ACH-000006
298,0.0,0.029976776,ENSG00000148660,ACH-000006
299,0.0,0.01649909,ENSG00000149269,ACH-000006
300,0.0,0.009509672,ENSG00000149311,ACH-000006
301,1.0,0.9846118,ENSG00000149554,ACH-000006
312,1.0,0.7983002,ENSG00000156970,ACH-000006
313,1.0,0.87315726,ENSG00000157106,ACH-000006
314,0.0,0.09081851,ENSG00000157540,ACH-000006
320,0.0,0.05124689,ENSG00000160584,ACH-000006
322,0.0,0.016145336,ENSG00000162302,ACH-000006
323,0.0,0.046676356,ENSG00000162526,ACH-000006
325,0.0,0.05139878,ENSG00000163349,ACH-000006
327,0.0,0.051613014,ENSG00000163558,ACH-000006
333,0.0,0.00842339,ENSG00000165304,ACH-000006
335,0.0,0.05250305,ENSG00000166333,ACH-000006
336,1.0,0.95621127,ENSG00000166483,ACH-000006
339,1.0,0.98535,ENSG00000166851,ACH-000006
340,0.0,0.05907686,ENSG00000167258,ACH-000006
343,0.0,0.016561165,ENSG00000168067,ACH-000006
346,0.0,0.03974067,ENSG00000169032,ACH-000006
348,1.0,0.6142318,ENSG00000169679,ACH-000006
350,0.0,0.017480813,ENSG00000170145,ACH-000006
351,1.0,0.983732,ENSG00000170312,ACH-000006
353,0.0,0.020095358,ENSG00000171219,ACH-000006
354,0.0,0.017820572,ENSG00000172071,ACH-000006
355,1.0,0.74944586,ENSG00000172315,ACH-000006
356,0.0,0.021212783,ENSG00000172939,ACH-000006
357,0.0,0.051908053,ENSG00000173327,ACH-000006
359,1.0,0.9205953,ENSG00000175054,ACH-000006
361,0.0,0.16950461,ENSG00000176444,ACH-000006
364,0.0,0.019539751,ENSG00000178093,ACH-000006
366,0.0,0.1488137,ENSG00000178950,ACH-000006
367,1.0,0.98409593,ENSG00000178999,ACH-000006
369,0.0,0.052014474,ENSG00000180370,ACH-000006
370,0.0,0.030810544,ENSG00000181409,ACH-000006
376,0.0,0.02520369,ENSG00000185324,ACH-000006
378,0.0,0.051542882,ENSG00000186716,ACH-000006
381,0.0,0.11542209,ENSG00000196455,ACH-000006
386,0.0,0.028060082,ENSG00000198586,ACH-000006
387,0.0,0.036026128,ENSG00000198648,ACH-000006
390,0.0,0.013920105,ENSG00000204217,ACH-000006
392,1.0,0.7899284,ENSG00000204435,ACH-000006
402,0.0,0.07406282,ENSG00000126934 and ENSG00000169032,ACH-000006
409,0.0,0.1040063,ENSG00000092445,ACH-000006
410,0.0,0.085572354,ENSG00000096968,ACH-000006
411,0.0,0.08571115,ENSG00000097007,ACH-000006
414,0.0,0.073604815,ENSG00000103653,ACH-000006
418,0.0,0.09201507,ENSG00000122025,ACH-000006
424,0.0,0.082707286,ENSG00000162434,ACH-000006
438,0.0,0.031019945,ENSG00000197122,ACH-000006
441,1.0,0.58731586,ENSG00000121897,ACH-000006
442,0.0,0.17845447,ENSG00000055609 and ENSG00000272333,ACH-000006
443,1.0,0.9865535,ENSG00000114902 and ENSG00000118363 and ENSG00000129128 and ENSG00000140612 and ENSG00000166562,ACH-000006
444,0.0,0.24646972,ENSG00000055609 and ENSG00000167548,ACH-000006
445,0.0,0.029478876,ENSG00000005483,ACH-000006
446,1.0,0.96284467,ENSG00000099381,ACH-000006
448,0.0,0.18145087,ENSG00000104885,ACH-000006
449,0.0,0.029407924,ENSG00000109685,ACH-000006
450,0.0,0.24419278,ENSG00000110066,ACH-000006
451,0.0,0.029448416,ENSG00000116539,ACH-000006
452,0.0,0.2146046,ENSG00000118058,ACH-000006
454,0.0,0.029475478,ENSG00000136169,ACH-000006
455,0.0,0.12697482,ENSG00000139718,ACH-000006
456,0.0,0.47184137,ENSG00000143379,ACH-000006
459,0.0,0.029427774,ENSG00000165671,ACH-000006
461,0.0,0.03138365,ENSG00000181090,ACH-000006
462,0.0,0.24456498,ENSG00000181555,ACH-000006
463,1.0,0.8886887,ENSG00000183955,ACH-000006
465,1.0,0.67380923,ENSG00000204371,ACH-000006
466,0.0,0.21459097,ENSG00000106462,ACH-000006
468,0.0,0.08735875,ENSG00000060656,ACH-000006
470,1.0,0.62374747,ENSG00000076201,ACH-000006
474,0.0,0.024436017,ENSG00000081721,ACH-000006
475,0.0,0.02103607,ENSG00000084112,ACH-000006
479,0.0,0.057060983,ENSG00000101224,ACH-000006
480,0.0,0.021899074,ENSG00000108861,ACH-000006
481,1.0,0.61658907,ENSG00000110536,ACH-000006
484,0.0,0.08348661,ENSG00000112245,ACH-000006
486,0.0,0.07295503,ENSG00000112679,ACH-000006
487,0.0,0.013464273,ENSG00000120129,ACH-000006
495,0.0,0.021622695,ENSG00000141298,ACH-000006
499,0.0,0.09565089,ENSG00000143851,ACH-000006
509,0.0,0.17282656,ENSG00000164045,ACH-000006
514,1.0,0.6108343,ENSG00000179295,ACH-000006
515,0.0,0.48951563,ENSG00000184007,ACH-000006
518,0.0,0.0662873,ENSG00000196396,ACH-000006
522,0.0,0.07574487,ENSG00000005882,ACH-000006
527,0.0,0.045197766,ENSG00000111684,ACH-000006
531,0.0,0.009021763,ENSG00000162482,ACH-000006
534,0.0,0.281219,ENSG00000134255,ACH-000006
542,0.0,0.011086324,ENSG00000138018,ACH-000006
545,0.0,0.012793519,ENSG00000168000,ACH-000006
551,0.0,0.023959074,ENSG00000077044,ACH-000006
558,0.0,0.010645081,ENSG00000187134,ACH-000006
563,1.0,0.6622329,ENSG00000102144,ACH-000006
569,0.0,0.011280854,ENSG00000157326,ACH-000006
573,0.0,0.02183983,ENSG00000084754,ACH-000006
575,0.0,0.018554647,ENSG00000127884,ACH-000006
576,0.0,0.045301985,ENSG00000133835,ACH-000006
579,0.0,0.011397565,ENSG00000167107,ACH-000006
582,1.0,0.5676335,ENSG00000100714,ACH-000006
584,0.0,0.44895706,ENSG00000138363,ACH-000006
585,1.0,0.5752309,ENSG00000136877,ACH-000006
586,1.0,0.619902,ENSG00000159131,ACH-000006
587,0.0,0.045320116,ENSG00000065911,ACH-000006
589,0.0,0.045818876,ENSG00000163738,ACH-000006
595,0.0,0.0056155003,ENSG00000117592,ACH-000006
596,1.0,0.88461375,ENSG00000167468,ACH-000006
599,0.0,0.02015392,ENSG00000168671,ACH-000006
603,0.0,0.012114553,ENSG00000135437,ACH-000006
607,0.0,0.047068905,ENSG00000052802,ACH-000006
608,0.0,0.003945026,ENSG00000099377,ACH-000006
610,0.0,0.012114547,ENSG00000121039,ACH-000006
612,0.0,0.007008619,ENSG00000159692,ACH-000006
614,0.0,0.054475777,ENSG00000167733,ACH-000006
616,0.0,0.094140485,ENSG00000197894,ACH-000006
620,0.0,0.047068905,ENSG00000132196,ACH-000006
634,0.0,0.018419847,ENSG00000100997,ACH-000006
636,0.0,0.06883532,ENSG00000011009,ACH-000006
640,0.0,0.012912137,ENSG00000120992,ACH-000006
642,0.0,0.011137469,ENSG00000135241,ACH-000006
645,0.0,0.19558752,ENSG00000100605,ACH-000006
646,1.0,0.5399607,ENSG00000127080,ACH-000006
647,0.0,0.140864,ENSG00000151151,ACH-000006
650,0.0,0.016362369,ENSG00000068383,ACH-000006
651,0.0,0.03968591,ENSG00000132376,ACH-000006
654,0.0,0.017330976,ENSG00000040933,ACH-000006
655,0.0,0.22311576,ENSG00000105655,ACH-000006
659,0.0,0.043465786,ENSG00000145725,ACH-000006
662,1.0,0.97121733,ENSG00000007168,ACH-000006
664,0.0,0.011380723,ENSG00000171862,ACH-000006
665,1.0,0.65178037,ENSG00000143398,ACH-000006
667,1.0,0.52080345,ENSG00000078142,ACH-000006
672,0.0,0.11414635,ENSG00000141506,ACH-000006
685,0.0,0.026308982,ENSG00000112367,ACH-000006
686,0.0,0.04490762,ENSG00000125458,ACH-000006
687,0.0,0.19372599,ENSG00000126821,ACH-000006
688,0.0,0.16688219,ENSG00000137770,ACH-000006
689,0.0,0.038568128,ENSG00000139505,ACH-000006
693,1.0,0.64786375,ENSG00000165688,ACH-000006
697,1.0,0.65206563,ENSG00000211456,ACH-000006
705,0.0,0.004233157,ENSG00000123739,ACH-000006
713,0.0,0.010011401,ENSG00000131979,ACH-000006
717,0.0,0.023022672,ENSG00000143149,ACH-000006
718,0.0,0.027888639,ENSG00000119723,ACH-000006
720,0.0,0.012269668,ENSG00000001630,ACH-000006
721,0.0,0.018508365,ENSG00000083807,ACH-000006
726,0.0,0.13017188,ENSG00000023330,ACH-000006
727,0.0,0.3182756,ENSG00000178773,ACH-000006
729,0.0,0.0016798017,ENSG00000023697,ACH-000006
731,0.0,0.012119137,ENSG00000111716,ACH-000006
732,0.0,0.009989312,ENSG00000151116,ACH-000006
733,0.0,0.003992921,ENSG00000005381,ACH-000006
734,0.0,0.003992921,ENSG00000093010,ACH-000006
735,0.0,0.004308958,ENSG00000167419,ACH-000006
737,0.0,0.22102654,ENSG00000110871,ACH-000006
739,0.0,0.026526274,ENSG00000083123 and ENSG00000142046 and ENSG00000248098,ACH-000006
743,1.0,0.5337249,ENSG00000091140 and ENSG00000105953 and ENSG00000119689,ACH-000006
744,1.0,0.53501403,ENSG00000105953,ACH-000006
746,0.0,0.026461488,ENSG00000197444,ACH-000006
750,0.0,0.42934567,ENSG00000074800,ACH-000006
754,0.0,0.011339048,ENSG00000070614,ACH-000006
756,1.0,0.597991,ENSG00000136720,ACH-000006
757,0.0,0.028769702,ENSG00000153936,ACH-000006
760,0.0,0.09876296,ENSG00000132423,ACH-000006
765,0.0,0.019992629,ENSG00000117528,ACH-000006
767,0.0,0.10043927,ENSG00000012232,ACH-000006
768,0.0,0.08845622,ENSG00000162694,ACH-000006
770,0.0,0.32893404,ENSG00000173085,ACH-000006
771,0.0,0.27745134,ENSG00000119537,ACH-000006
772,0.0,0.13982289,ENSG00000167186,ACH-000006
773,0.0,0.027498515,ENSG00000162882,ACH-000006
779,0.0,0.041256122,ENSG00000182199,ACH-000006
783,0.0,0.009320785,ENSG00000092621,ACH-000006
786,0.0,0.032482054,ENSG00000135069,ACH-000006
787,1.0,0.5486977,ENSG00000111237,ACH-000006
792,0.0,0.006949252,ENSG00000139631,ACH-000006
793,0.0,0.14915752,ENSG00000125166,ACH-000006
795,0.0,0.07548668,ENSG00000146701,ACH-000006
798,0.0,0.05644969,ENSG00000149809,ACH-000006
800,0.0,0.06174126,ENSG00000132570,ACH-000006
801,0.0,0.012161312,ENSG00000166228,ACH-000006
807,0.0,0.48854536,ENSG00000176890,ACH-000006
809,0.0,0.018781235,ENSG00000176974,ACH-000006
811,0.0,0.037523072,ENSG00000109929,ACH-000006
812,0.0,0.055012874,ENSG00000128039,ACH-000006
814,0.0,0.04768977,ENSG00000116984,ACH-000006
815,0.0,0.044613894,ENSG00000173638,ACH-000006
816,0.0,0.009771286,ENSG00000150540,ACH-000006
817,0.0,0.032818425,ENSG00000116649,ACH-000006
819,0.0,0.40964136,ENSG00000102172,ACH-000006
821,1.0,0.7986334,ENSG00000128059,ACH-000006
822,1.0,0.6230724,ENSG00000178921,ACH-000006
826,0.0,0.01804191,ENSG00000277161,ACH-000006
829,1.0,0.7770178,ENSG00000142657,ACH-000006
831,0.0,0.10819705,ENSG00000187630,ACH-000006
834,0.0,0.015933225,ENSG00000068903,ACH-000006
835,0.0,0.025879191,ENSG00000162066,ACH-000006
840,0.0,0.018893555,ENSG00000117305,ACH-000006
843,1.0,0.892146,ENSG00000112972,ACH-000006
847,0.0,0.09174906,ENSG00000169359,ACH-000006
849,0.0,0.32311305,ENSG00000278540,ACH-000006
851,0.0,0.049656104,ENSG00000100522,ACH-000006
853,0.0,0.0073669488,ENSG00000141504,ACH-000006
854,0.0,0.49538642,ENSG00000131473,ACH-000006
855,0.0,0.45709163,ENSG00000062485,ACH-000006
857,0.0,0.27449286,ENSG00000091140 and ENSG00000131828 and ENSG00000150768 and ENSG00000168291,ACH-000006
862,0.0,0.20756744,ENSG00000072310,ACH-000006
864,1.0,0.6667307,ENSG00000108468,ACH-000006
872,1.0,0.572079,ENSG00000198431,ACH-000006
875,0.0,0.32623026,ENSG00000143418,ACH-000006
880,0.0,0.024037404,ENSG00000198931,ACH-000006
881,1.0,0.6652104,ENSG00000101444,ACH-000006
883,0.0,0.016310815,ENSG00000164638,ACH-000006
884,0.0,0.059635933,ENSG00000174669,ACH-000006
886,0.0,0.004309185,ENSG00000156110,ACH-000006
893,1.0,0.79058,ENSG00000162368,ACH-000006
895,0.0,0.0019375678,ENSG00000103024,ACH-000006
898,0.0,0.03097188,ENSG00000172113,ACH-000006
899,0.0,0.0019158963,ENSG00000239672,ACH-000006
900,0.0,0.19501528,ENSG00000243678,ACH-000006
901,1.0,0.5826604,ENSG00000004455,ACH-000006
902,1.0,0.8007596,ENSG00000085231,ACH-000006
903,0.0,0.011680997,ENSG00000106992,ACH-000006
907,0.0,0.24080215,ENSG00000162433,ACH-000006
909,0.0,0.015580143,ENSG00000171302,ACH-000006
914,0.0,0.17709312,ENSG00000121851 and ENSG00000090060,ACH-000006
918,1.0,0.9939188,ENSG00000149016 and ENSG00000005075 and ENSG00000013503 and ENSG00000047315 and ENSG00000058600 and ENSG00000066379 and ENSG00000068654 and ENSG00000099817 and ENSG00000099821 and ENSG00000100142 and ENSG00000100413 and ENSG00000102978 and ENSG00000105258 and ENSG00000107951 and ENSG00000125630 and ENSG00000132664 and ENSG00000137054 and ENSG00000144231 and ENSG00000147669 and ENSG00000148606 and ENSG00000161980 and ENSG00000163882 and ENSG00000168002 and ENSG00000168495 and ENSG00000171453 and ENSG00000177700 and ENSG00000181222 and ENSG00000186141 and ENSG00000186184,ACH-000006
919,1.0,0.781726,ENSG00000143774,ACH-000006
920,1.0,0.6298481,ENSG00000168393,ACH-000006
921,1.0,0.6413453,ENSG00000005022,ACH-000006
924,1.0,0.7554483,ENSG00000067225,ACH-000006
928,0.0,0.011319142,ENSG00000159322,ACH-000006
929,1.0,0.9972372,ENSG00000048392 and ENSG00000100348 and ENSG00000167325 and ENSG00000171848,ACH-000006
930,1.0,0.9973442,ENSG00000048392 and ENSG00000136810 and ENSG00000167325 and ENSG00000171848,ACH-000006
931,0.0,0.017994277,ENSG00000273841,ACH-000006
933,0.0,0.04808425,ENSG00000196511,ACH-000006
934,0.0,0.075960554,ENSG00000125454,ACH-000006
940,0.0,0.054697398,ENSG00000033627,ACH-000006
942,0.0,0.020548062,ENSG00000167900,ACH-000006
944,0.0,0.02836561,ENSG00000114268,ACH-000006
945,0.0,0.09316599,ENSG00000001084 and ENSG00000023909,ACH-000006
946,0.0,0.028454127,ENSG00000067057,ACH-000006
950,0.0,0.1892445,ENSG00000121879 and ENSG00000145675,ACH-000006
951,1.0,0.7084317,ENSG00000128050,ACH-000006
953,0.0,0.0077131083,ENSG00000160209,ACH-000006
954,0.0,0.012484414,ENSG00000159921,ACH-000006
959,1.0,0.5042935,ENSG00000068120,ACH-000006
961,0.0,0.07161391,ENSG00000067177 and ENSG00000102893 and ENSG00000164776,ACH-000006
963,1.0,0.66877264,ENSG00000084774,ACH-000006
966,0.0,0.46527722,ENSG00000135002,ACH-000006
968,0.0,0.052977584,ENSG00000163541 and ENSG00000172340,ACH-000006
969,0.0,0.23918203,ENSG00000136143 and ENSG00000163541,ACH-000006
974,0.0,0.10962138,ENSG00000059573,ACH-000006
975,1.0,0.50510955,ENSG00000173599,ACH-000006
976,0.0,0.081667505,ENSG00000051382,ACH-000006
983,0.0,0.088193536,ENSG00000100075,ACH-000006
987,0.0,0.03248418,ENSG00000167123,ACH-000006
991,0.0,0.4044957,ENSG00000183048,ACH-000006
999,0.0,0.008644917,ENSG00000103064,ACH-000006
1000,0.0,0.09564503,ENSG00000105281,ACH-000006
1002,0.0,0.4190327,ENSG00000103257,ACH-000006
1003,1.0,0.6671223,ENSG00000168003,ACH-000006
1004,1.0,0.98308647,ENSG00000090861,ACH-000006
1007,0.0,0.016028494,ENSG00000131067,ACH-000006
1010,0.0,0.0052193333,ENSG00000196517,ACH-000006
1013,0.0,0.49351582,ENSG00000139514,ACH-000006
1017,0.0,0.103972234,ENSG00000111371,ACH-000006
