,preds,preds_raw,label,genes
0,1,0.8206209612273315,1,ENSG00000099194
1,0,0.0776952487556382,0,ENSG00000068366
2,0,0.14278407688648995,1,ENSG00000099797
3,0,0.046916723750837865,0,ENSG00000084754 and ENSG00000138029 and ENSG00000167315
4,0,0.013727622981631736,0,ENSG00000110090
5,0,0.07221823252282478,0,ENSG00000101986
6,0,0.10296407626114491,0,ENSG00000060971 and ENSG00000113790 and ENSG00000133835
7,0,0.27248410449381905,1,ENSG00000169710
8,0,0.057027711297700345,0,ENSG00000084754 and ENSG00000113790 and ENSG00000127884
9,0,0.05144930405007653,0,ENSG00000084754 and ENSG00000113790 and ENSG00000167969 and ENSG00000198721
10,0,0.4353918779862822,1,ENSG00000149084
11,0,0.01779338190385015,0,ENSG00000134824
12,0,0.013632729284429702,0,ENSG00000197375
13,0,0.0702067000120915,0,ENSG00000089597
14,0,0.15415299201911922,1,ENSG00000115275
15,1,0.9999997944894636,1,ENSG00000118705 and ENSG00000129562 and ENSG00000134910 and ENSG00000163902 and ENSG00000244038
16,0,0.2712940301477601,0,ENSG00000139133
17,0,0.15464333651912468,0,ENSG00000155380
18,1,0.5020021380777749,0,ENSG00000127125
19,1,0.5458100613084993,1,ENSG00000163344
20,1,0.9146422693508612,1,ENSG00000110921
21,0,0.021544174572240057,0,ENSG00000124370
22,1,0.982928350419963,1,ENSG00000113161
23,0,0.01699287247296769,0,ENSG00000124767
24,0,0.11290154220185049,1,ENSG00000151093
25,1,0.5384323543799812,1,ENSG00000149313
26,0,0.03493038077811961,0,ENSG00000138814 and ENSG00000221823
27,0,0.17899685002253096,0,ENSG00000055609 and ENSG00000272333
28,0,0.057279282109413965,0,ENSG00000072062
29,0,0.045414086778615144,0,ENSG00000157326
30,0,0.3688896942963854,0,ENSG00000100714
31,0,0.023198612011527696,0,ENSG00000065911
32,0,0.4834110560897391,1,ENSG00000136877
33,0,0.03212621044470607,0,ENSG00000135437
34,0,0.043205135822201764,0,ENSG00000132196
35,1,0.6105143739023792,1,ENSG00000072506 and ENSG00000084754 and ENSG00000138796
36,0,0.15736720053400832,0,ENSG00000151151
37,0,0.14290673242227153,0,ENSG00000100605
38,0,0.014960206235376692,0,ENSG00000068383
39,0,0.24912238946134546,0,ENSG00000105655
40,0,0.032384709774987135,0,ENSG00000040933
41,0,0.16370782195296835,1,ENSG00000145725
42,1,0.998602771001405,1,ENSG00000007168
43,1,0.6540483466987552,1,ENSG00000078142
44,0,0.01914775052467517,0,ENSG00000131979
45,0,0.15715594565601063,0,ENSG00000119723
46,0,0.019677889547622292,0,ENSG00000083807
47,0,0.051419427837694744,0,ENSG00000023330
48,0,0.06569107992145064,0,ENSG00000093010
49,1,0.5975925635607292,1,ENSG00000072506
50,0,0.011872544852145495,0,ENSG00000083123 and ENSG00000142046 and ENSG00000248098
51,0,0.012308679663889642,0,ENSG00000111716
52,0,0.0362889936166707,0,ENSG00000070614
53,0,0.02436107321393791,1,ENSG00000117528
54,1,0.7352320610292407,1,ENSG00000105953
55,0,0.48062718391210224,1,ENSG00000173085
56,1,0.852922366739928,1,ENSG00000090054 and ENSG00000100596 and ENSG00000172296
57,0,0.13460389974728812,0,ENSG00000167186
58,0,0.014076761474503801,0,ENSG00000092621
59,0,0.101758974924538,0,ENSG00000135069
60,0,0.09232221486292935,0,ENSG00000146701
61,0,0.015515299594649007,0,ENSG00000001630
62,0,0.02037478159789584,0,ENSG00000052802
63,0,0.016652093642964324,0,ENSG00000143149
64,0,0.01772846206710711,0,ENSG00000099377
65,0,0.3768400311651318,0,ENSG00000125166
66,0,0.0442855332587506,0,ENSG00000182199
67,0,0.024627565650989346,0,ENSG00000176974
68,1,0.6048700080748761,1,ENSG00000091140 and ENSG00000140905 and ENSG00000145020 and ENSG00000178445
69,0,0.10434971577426344,0,ENSG00000128039
70,0,0.01532419021766401,0,ENSG00000150540
71,0,0.3831258857726213,1,ENSG00000102172
72,0,0.0534236166586921,0,ENSG00000116649
73,1,0.5824591405046308,1,ENSG00000128059
74,0,0.38815165255428297,1,ENSG00000178921
75,0,0.02842919045923329,0,ENSG00000116096
76,0,0.18742812615595447,1,ENSG00000110871
77,0,0.05497416947384662,0,ENSG00000109929
78,0,0.010759039386423443,0,ENSG00000023697
79,0,0.021938542255430096,0,ENSG00000162066
80,0,0.022478337316252223,0,ENSG00000068903
81,0,0.037438966734597394,0,ENSG00000117305
82,1,0.6748363180788205,1,ENSG00000131473
83,0,0.1041656492791228,0,ENSG00000169359
84,0,0.3846343037726694,1,ENSG00000091140 and ENSG00000131828 and ENSG00000150768 and ENSG00000168291
85,0,0.030991875540348494,0,ENSG00000198931
86,1,0.8351025101373677,1,ENSG00000101444
87,0,0.013567508436702652,0,ENSG00000067057
88,0,0.15014960268717126,0,ENSG00000125454
89,0,0.014460892111895626,0,ENSG00000156110
90,0,0.0611027567486297,0,ENSG00000033627
91,0,0.2886874141731984,0,ENSG00000121879 and ENSG00000145675
92,1,0.8077585690768687,1,ENSG00000167508
93,0,0.009987001856285318,0,ENSG00000159921
94,1,0.5519670073840717,1,ENSG00000128050
95,0,0.017505550194930324,0,ENSG00000167900
96,0,0.07550476476831466,0,ENSG00000001084 and ENSG00000023909
97,0,0.4644484152900322,1,ENSG00000159131
98,0,0.013111026666314675,0,ENSG00000160209
99,0,0.3960106497807319,0,ENSG00000135002
100,1,0.6893189761822793,1,ENSG00000068120
101,0,0.38612522154948226,0,ENSG00000127080
102,0,0.497532086037749,0,ENSG00000084774
103,0,0.03203995538327659,0,ENSG00000114268
104,0,0.13906935792576086,0,ENSG00000106799 and ENSG00000163513
105,0,0.05775390916360034,0,ENSG00000196511
106,0,0.05367993639497288,0,ENSG00000059573
107,1,0.8363622038754995,1,ENSG00000005022
108,1,0.9646917763019296,1,ENSG00000168393
109,1,0.7309046266118479,1,ENSG00000173599
110,0,0.09919835972677883,1,ENSG00000100075
111,0,0.3526063649266843,0,ENSG00000183048
112,0,0.022504401968261662,0,ENSG00000103064
113,0,0.015317281442595069,0,ENSG00000196517
114,0,0.3326188426838823,0,ENSG00000103257
115,1,0.9631859878285469,1,ENSG00000119523
116,0,0.2568391038631368,1,ENSG00000070669
117,0,0.02823871776892318,0,ENSG00000131389
118,0,0.050099508857496346,0,ENSG00000159322
119,0,0.4397758050439813,1,ENSG00000033011
120,1,0.5918306139845289,1,ENSG00000101290
121,0,0.032153941182693456,0,ENSG00000185813
122,0,0.0723618100957627,0,ENSG00000101558
123,0,0.021066378935439098,0,ENSG00000117592
124,0,0.2645748478153139,1,ENSG00000156471
125,0,0.011548121221729145,0,ENSG00000113273
126,0,0.012117037988547023,0,ENSG00000064601 and ENSG00000141012 and ENSG00000170266 and ENSG00000204386
127,1,0.6183971844460767,0,ENSG00000100412
128,1,0.6707003215345946,0,ENSG00000062485
129,0,0.06155153492175593,0,ENSG00000111726
130,0,0.06720895024470919,0,ENSG00000164414
131,1,0.6785261427665429,1,ENSG00000126088
132,0,0.06982572390417917,0,ENSG00000130821
133,1,0.5138926786317882,1,ENSG00000151012 and ENSG00000168003
134,1,1.0,1,ENSG00000048392 and ENSG00000100348 and ENSG00000167325 and ENSG00000171848
135,1,0.8961970077075805,1,ENSG00000067225
136,1,0.9602866730287616,1,ENSG00000162368
137,1,0.9155878710501859,1,ENSG00000113456 and ENSG00000172613
138,0,0.19176228633645406,0,ENSG00000173614
139,0,0.03472440932349099,0,ENSG00000125458
140,0,0.07828348610424266,0,ENSG00000100299
141,1,0.9815171225784601,1,ENSG00000143774
142,0,0.03236899150807445,0,ENSG00000132570
143,1,0.6253457107412638,1,ENSG00000176890
144,1,0.7909014649173065,1,ENSG00000178700
145,0,0.4053651336967654,1,ENSG00000119689
146,0,0.05284018805067017,0,ENSG00000067064
147,1,0.925425485220795,1,ENSG00000152904
148,0,0.47035562666109476,1,ENSG00000115350 and ENSG00000148229
149,0,0.11349083473912304,0,ENSG00000120697
150,1,0.5077147829079424,0,ENSG00000175283
151,0,0.01601327953927763,0,ENSG00000060642
152,0,0.15169116920947756,0,ENSG00000086848
153,0,0.05294822227584239,0,ENSG00000182858
154,0,0.20112786690655027,0,ENSG00000159063
155,0,0.20853076297673614,0,ENSG00000167130
156,0,0.11561442372092279,1,ENSG00000069943
157,1,0.5831979826175295,1,ENSG00000000419 and ENSG00000136908 and ENSG00000179085
158,0,0.13577720910927443,1,ENSG00000088035
159,1,0.9999987530462452,1,ENSG00000128951
160,0,0.03452449976371813,0,ENSG00000125877
161,0,0.22033914909819255,0,ENSG00000087111 and ENSG00000101464 and ENSG00000124155 and ENSG00000142892 and ENSG00000197858
162,0,0.3317172293617717,0,ENSG00000138363
163,0,0.046750444153449706,0,ENSG00000147454
164,0,0.20949545096224867,1,ENSG00000090857
165,0,0.08623420676259481,0,ENSG00000173638
166,0,0.1483017784433572,0,ENSG00000197894
167,0,0.41793759775875966,1,ENSG00000105220
168,0,0.2170265759809648,1,ENSG00000091483
169,0,0.38429272093165817,1,ENSG00000253710
170,0,0.13543727744865489,0,ENSG00000176022
171,0,0.07620546536851257,0,ENSG00000027847
172,1,0.9667983894479604,1,ENSG00000111669
173,0,0.09267213020407139,0,ENSG00000008513
174,0,0.01993700266136912,0,ENSG00000104522
175,0,0.03462088790729829,0,ENSG00000181830
176,0,0.18499369825255232,0,ENSG00000160211
177,0,0.42977438362537523,1,ENSG00000117394
178,0,0.29121106729994156,0,ENSG00000277161
179,0,0.021233718694927944,0,ENSG00000162688
180,0,0.0625018262297573,0,ENSG00000148154
181,0,0.15738558588996568,0,ENSG00000115652
182,0,0.01877511221313515,0,ENSG00000172890
183,1,0.83353043684709,1,ENSG00000163655
184,0,0.07552223597394517,0,ENSG00000115419
185,0,0.07202180564204845,0,ENSG00000177542
186,1,0.8156107016031104,1,ENSG00000091140 and ENSG00000105953 and ENSG00000119689
187,0,0.022479332215199505,0,ENSG00000111371
188,0,0.38576388762553326,0,ENSG00000144659
189,0,0.019958209739602634,0,ENSG00000123453
190,1,0.9997987400112244,1,ENSG00000106105
191,0,0.42638306070598814,0,ENSG00000033867
192,1,0.592175483580494,1,ENSG00000066926
193,0,0.39202316943679455,0,ENSG00000108784
194,0,0.17470799078251603,0,ENSG00000012232
195,0,0.05658357128724723,0,ENSG00000153936
196,1,0.6851289308923226,1,ENSG00000136720
197,0,0.27122765656190223,0,ENSG00000151348 and ENSG00000182197
198,0,0.18390867068999409,0,ENSG00000064763
199,0,0.35215272715287776,1,ENSG00000134294
200,1,0.9987712872561546,1,ENSG00000112972
201,0,0.1023221726139255,0,ENSG00000256269
202,0,0.030748773609953945,0,ENSG00000151229
203,0,0.040950053214634116,0,ENSG00000198743
204,1,0.9995134033014509,1,ENSG00000090861
205,0,0.020636101573204953,0,ENSG00000160285
206,1,0.9468308688625588,1,ENSG00000113643
207,1,0.9785526799204023,1,ENSG00000134440
208,1,0.9929278586510031,1,ENSG00000115866
209,0,0.015343901971762488,0,ENSG00000178537
210,1,0.9996708595505712,1,ENSG00000110619
211,1,0.649542974591739,1,ENSG00000103257 and ENSG00000168003
212,1,0.9951008788319454,1,ENSG00000172053
213,1,0.9993570112049323,1,ENSG00000136628
214,1,0.9787736088662474,1,ENSG00000170445
215,0,0.46529040634084473,1,ENSG00000121897
216,1,0.9995740454246301,1,ENSG00000196305
217,1,0.9617089681909049,1,ENSG00000133706
218,1,0.9985086869208589,1,ENSG00000065427
219,1,0.9988963273761206,1,ENSG00000166986
220,1,0.9988140050459424,1,ENSG00000116120 and ENSG00000179115
221,1,0.9998251737717754,1,ENSG00000031698
222,1,0.9849174336339938,1,ENSG00000113407
223,1,0.9999992856804161,1,ENSG00000140105
224,1,0.9791507968272353,1,ENSG00000134684
225,1,0.9989116055145846,1,ENSG00000204394
226,0,0.08297212228755023,0,ENSG00000100294
227,1,0.9097429902996084,1,ENSG00000100413
228,0,0.05747579673460149,0,ENSG00000178802
229,0,0.09505097751908116,0,ENSG00000116984
230,0,0.010939447936315025,0,ENSG00000184470
231,1,0.9384973815012843,1,ENSG00000101901
232,0,0.027542678591405235,1,ENSG00000168282
233,1,0.999969544048018,1,ENSG00000114902 and ENSG00000118363 and ENSG00000129128 and ENSG00000140612 and ENSG00000166562
234,0,0.24913087716241106,1,ENSG00000144136
235,1,0.9700723990119858,1,ENSG00000172269
236,1,0.634305489855652,1,ENSG00000007541 and ENSG00000100564 and ENSG00000135845 and ENSG00000165195
237,0,0.0525889947458841,0,ENSG00000111261
238,0,0.3528761646868757,0,ENSG00000013375
239,0,0.1741565236729646,0,ENSG00000100522
240,0,0.02973553118679922,0,ENSG00000095380
241,0,0.44757979218720034,0,ENSG00000105835
242,0,0.018767445648628783,0,ENSG00000147813
243,0,0.0747155456668967,0,ENSG00000170340
244,0,0.3014130603419129,1,ENSG00000131446
245,0,0.35670274047803857,1,ENSG00000134255
246,0,0.3529126303656386,0,ENSG00000157593
247,1,0.9581014539919664,1,ENSG00000241878
248,1,0.5935752823900375,1,ENSG00000074800
249,0,0.011494035977733009,0,ENSG00000171862
250,0,0.3891702076582715,0,ENSG00000138621
251,1,0.8184169375674986,1,ENSG00000103502
252,0,0.1096051002212789,0,ENSG00000079459
253,1,0.976648883012355,1,ENSG00000163684
254,0,0.17251623207738584,0,ENSG00000110958
255,0,0.013035664431737454,0,ENSG00000143224
256,0,0.21726018085980142,1,ENSG00000080819
257,0,0.47802916271462437,1,ENSG00000114491
258,0,0.01756152918456681,0,ENSG00000100092
259,0,0.018916124480569924,0,ENSG00000082212
260,0,0.011742002880175548,0,ENSG00000101187
261,0,0.3613372839798188,0,ENSG00000006695
262,0,0.036513733887731936,0,ENSG00000131828 and ENSG00000168291
263,0,0.4430302823114345,1,ENSG00000123505
264,0,0.18616347252132073,0,ENSG00000116237
265,0,0.24504618218899235,1,ENSG00000144741
266,1,0.5203526343121637,0,ENSG00000111237
267,0,0.11390481480657143,0,ENSG00000011009
268,0,0.3646737406283148,1,ENSG00000119537
269,0,0.04995360791538274,0,ENSG00000104549
270,1,0.9440469969416699,1,ENSG00000073578 and ENSG00000117118 and ENSG00000143252 and ENSG00000204370
271,0,0.04838321514584606,0,ENSG00000163541 and ENSG00000172340
272,0,0.02106883831162267,0,ENSG00000139531
273,0,0.03741780660268387,0,ENSG00000117479
274,0,0.01566380505067066,0,ENSG00000167969
275,0,0.0777347983296885,0,ENSG00000132423
276,0,0.36759011848243345,0,ENSG00000102967
277,0,0.028436876592485057,0,ENSG00000158470
278,0,0.34518704651125154,0,ENSG00000015532
279,0,0.171165737857459,0,ENSG00000102100
280,0,0.11401704001999481,0,ENSG00000169764
281,0,0.038695178893546456,0,ENSG00000117308
282,0,0.03160354363201819,0,ENSG00000109814
283,0,0.017789569578700263,0,ENSG00000116704
284,0,0.2705808718385555,0,ENSG00000117143
285,0,0.06816270177060771,0,ENSG00000130958
286,0,0.013149968578813263,0,ENSG00000171302
287,0,0.13598523730255357,0,ENSG00000188690
288,1,0.9994909209639884,1,ENSG00000030066 and ENSG00000069248 and ENSG00000075188 and ENSG00000110713 and ENSG00000111581 and ENSG00000120253 and ENSG00000125450
289,0,0.10258090093066632,0,ENSG00000106348
290,0,0.008405623273456158,0,ENSG00000170385
291,0,0.13087389056852644,0,ENSG00000161533
292,0,0.18630426704956737,0,ENSG00000177646
293,0,0.369547598651149,0,ENSG00000146066
294,1,0.9999999900863795,1,ENSG00000104723 and ENSG00000118705 and ENSG00000129562 and ENSG00000163527 and ENSG00000163902 and ENSG00000244038
295,0,0.3814296825457754,1,ENSG00000175548
296,0,0.01626285853194168,0,ENSG00000108932
297,1,0.9763169063611836,1,ENSG00000105568 and ENSG00000113575
298,0,0.4796156571635215,0,ENSG00000055609 and ENSG00000167548
299,0,0.01848301549969989,0,ENSG00000126934 and ENSG00000169032
300,0,0.14339158108374522,0,ENSG00000005882
301,1,0.992738644423207,1,ENSG00000111640
302,0,0.14649619776457667,0,ENSG00000149809
303,0,0.0690061567732135,0,ENSG00000132376
304,1,0.9113340527008194,1,ENSG00000143398
305,0,0.25701660345672805,0,ENSG00000143393
306,0,0.053899843869387884,0,ENSG00000111684
307,0,0.038178004902076436,0,ENSG00000141526
308,0,0.04550860135510302,0,ENSG00000151116
309,0,0.12529661638709566,1,ENSG00000066322
310,1,0.9125005709104146,1,ENSG00000102144
311,0,0.019711444601911248,0,ENSG00000163738
312,0,0.014571638523183236,0,ENSG00000187134
313,0,0.13175706963681025,1,ENSG00000130313
314,0,0.1597324276700786,0,ENSG00000205923
315,0,0.026141114410019997,0,ENSG00000164039
316,0,0.07327359995337536,0,ENSG00000141504
317,0,0.015151889909856688,0,ENSG00000157184
318,0,0.05939515101219548,0,ENSG00000162813
319,0,0.011515588442095534,0,ENSG00000141959
320,0,0.029073432044301392,0,ENSG00000143179
321,1,0.7273567398063059,1,ENSG00000047249
322,0,0.4707459208532493,1,ENSG00000278540
323,0,0.17000103609106362,0,ENSG00000051382
324,0,0.20617141697006458,0,ENSG00000110721
325,0,0.021385895188384452,0,ENSG00000103024
326,0,0.019291296549780578,0,ENSG00000156515
327,1,0.526413832069691,1,ENSG00000171793
328,0,0.015775206643079583,1,ENSG00000206527
329,0,0.08448420538972255,0,ENSG00000104365 and ENSG00000213341
330,0,0.022104577003291225,0,ENSG00000130304
331,0,0.11915920688952052,0,ENSG00000105281
332,0,0.13808977092724586,1,ENSG00000116353
333,1,0.6401194956029403,1,ENSG00000161217
334,0,0.0922980543086151,0,ENSG00000113163
335,0,0.012594131376230151,0,ENSG00000008300
336,0,0.03286673084862212,0,ENSG00000100997
337,1,0.6254311146413348,0,ENSG00000141279
338,1,1.0,1,ENSG00000048392 and ENSG00000136810 and ENSG00000167325 and ENSG00000171848
339,0,0.021867347269560487,0,ENSG00000239672
340,0,0.04417345054942883,0,ENSG00000179163
341,0,0.1449535383773625,0,ENSG00000174669
342,0,0.015545741262948196,0,ENSG00000166228
343,1,0.8824354821499031,1,ENSG00000228716
344,1,0.6590705928722541,1,ENSG00000160752
345,1,0.9999999903674847,1,ENSG00000062822 and ENSG00000077514 and ENSG00000106628 and ENSG00000175482
346,0,0.062289337573371864,0,ENSG00000165282
