,preds,preds_raw,label,genes
0,1,0.879303443760711,1,ENSG00000099194
1,0,0.10916544316078378,1,ENSG00000068366
2,0,0.19969425360522428,1,ENSG00000099797
3,0,0.0676004119368129,0,ENSG00000084754 and ENSG00000138029 and ENSG00000167315
4,0,0.027361903790999738,0,ENSG00000110090
5,0,0.11217612958933128,0,ENSG00000101986
6,0,0.1416947910959217,0,ENSG00000060971 and ENSG00000113790 and ENSG00000133835
7,0,0.37703506859356933,0,ENSG00000169710
8,0,0.08798135283129908,0,ENSG00000084754 and ENSG00000113790 and ENSG00000127884
9,0,0.07979929838890572,0,ENSG00000084754 and ENSG00000113790 and ENSG00000167969 and ENSG00000198721
10,1,0.5564579481376982,1,ENSG00000149084
11,0,0.023806553745555077,0,ENSG00000134824
12,0,0.02305147050943898,0,ENSG00000197375
13,0,0.11228910505418824,0,ENSG00000089597
14,0,0.2525540116336206,0,ENSG00000115275
15,1,0.9999998641346606,1,ENSG00000118705 and ENSG00000129562 and ENSG00000134910 and ENSG00000163902 and ENSG00000244038
16,0,0.3749424481327086,0,ENSG00000139133
17,0,0.2228628287671305,0,ENSG00000155380
18,1,0.5959744137075143,1,ENSG00000127125
19,1,0.6514743101709657,1,ENSG00000163344
20,1,0.9451415495795596,1,ENSG00000110921
21,0,0.035418860101189664,0,ENSG00000124370
22,1,0.988317252213042,1,ENSG00000113161
23,0,0.025030313936035015,0,ENSG00000124767
24,1,0.6859565663067699,0,ENSG00000149313
25,0,0.18620962579109587,0,ENSG00000151093
26,0,0.07176150195653694,0,ENSG00000138814 and ENSG00000221823
27,0,0.2560363651974774,1,ENSG00000055609 and ENSG00000272333
28,0,0.08780303393293584,0,ENSG00000072062
29,0,0.06447445714080426,0,ENSG00000157326
30,0,0.4711079281666479,1,ENSG00000100714
31,0,0.03538252401064701,0,ENSG00000065911
32,1,0.5998600302636704,1,ENSG00000136877
33,0,0.04244893151088164,0,ENSG00000135437
34,0,0.06821962512821485,0,ENSG00000132196
35,1,0.7078764779424819,1,ENSG00000072506 and ENSG00000084754 and ENSG00000138796
36,0,0.20634883045340874,0,ENSG00000151151
37,0,0.19849741064702373,1,ENSG00000100605
38,0,0.02528797722463862,0,ENSG00000068383
39,0,0.34776340343717893,1,ENSG00000105655
40,0,0.046281013317886754,0,ENSG00000040933
41,0,0.25871517215673717,0,ENSG00000145725
42,1,0.9991464454420611,1,ENSG00000007168
43,1,0.7638082676170351,0,ENSG00000078142
44,0,0.015293522162165106,0,ENSG00000131979
45,0,0.2199826093723039,1,ENSG00000119723
46,0,0.025058956816469677,0,ENSG00000083807
47,0,0.06533320600931793,1,ENSG00000023330
48,0,0.008443388497159969,0,ENSG00000005381
49,0,0.10308002873647287,0,ENSG00000093010
50,1,0.6966146314848727,1,ENSG00000072506
51,0,0.01109367461234417,0,ENSG00000083123 and ENSG00000142046 and ENSG00000248098
52,0,0.018320576138946623,0,ENSG00000111716
53,0,0.07324111762407137,0,ENSG00000070614
54,0,0.039327623842338934,0,ENSG00000117528
55,1,0.7976827340109697,1,ENSG00000105953
56,1,0.5938695861680787,1,ENSG00000173085
57,0,0.19271045452146596,1,ENSG00000167186
58,0,0.021157481336698324,0,ENSG00000092621
59,0,0.14983289006608064,0,ENSG00000135069
60,0,0.12911020205740256,1,ENSG00000146701
61,0,0.023388379331294666,0,ENSG00000001630
62,0,0.04129396495773782,0,ENSG00000052802
63,0,0.03211054038334476,0,ENSG00000143149
64,0,0.06643329540878784,0,ENSG00000182199
65,0,0.039681632369362965,0,ENSG00000176974
66,0,0.14690949614692125,0,ENSG00000128039
67,0,0.02313508067942393,0,ENSG00000150540
68,0,0.0758677004710017,0,ENSG00000116649
69,0,0.4777515267632719,1,ENSG00000102172
70,1,0.6770902379290682,1,ENSG00000128059
71,0,0.4726247713590737,1,ENSG00000178921
72,0,0.2537338622837924,1,ENSG00000110871
73,0,0.025652108007491566,0,ENSG00000099377
74,0,0.086613038082426,0,ENSG00000109929
75,0,0.01686900034123842,0,ENSG00000023697
76,0,0.026434501695446096,1,ENSG00000068903
77,0,0.03178521370404545,0,ENSG00000162066
78,0,0.0572370069535494,0,ENSG00000117305
79,1,0.7609507075305024,1,ENSG00000131473
80,0,0.17351557939435386,0,ENSG00000169359
81,0,0.45180048326159017,1,ENSG00000091140 and ENSG00000131828 and ENSG00000150768 and ENSG00000168291
82,0,0.05075754976887007,0,ENSG00000198931
83,1,0.8802789678410915,1,ENSG00000101444
84,1,0.8708901438286604,1,ENSG00000167508
85,0,0.021726563778527823,0,ENSG00000156110
86,0,0.07139419849412204,0,ENSG00000196511
87,0,0.21133843260976345,0,ENSG00000125454
88,0,0.17923963272144094,0,ENSG00000106799 and ENSG00000163513
89,1,0.5647226348062896,1,ENSG00000159131
90,0,0.09794629481227557,0,ENSG00000033627
91,0,0.026153164064619053,0,ENSG00000167900
92,0,0.0618788220158605,0,ENSG00000114268
93,0,0.08638223704041832,1,ENSG00000001084 and ENSG00000023909
94,0,0.02068947488563916,0,ENSG00000067057
95,0,0.3846990671483421,0,ENSG00000121879 and ENSG00000145675
96,1,0.6523163554664287,1,ENSG00000128050
97,0,0.02055390281746622,0,ENSG00000160209
98,0,0.017225935543388596,0,ENSG00000159921
99,1,0.7777846693993731,1,ENSG00000068120
100,1,0.5976888704907053,1,ENSG00000084774
101,0,0.4868938574478638,1,ENSG00000135002
102,0,0.4209287353292315,1,ENSG00000127080
103,1,0.8951742979446261,1,ENSG00000005022
104,1,0.9777167651947921,1,ENSG00000168393
105,0,0.07436547024121284,0,ENSG00000059573
106,1,0.8084939952171666,1,ENSG00000173599
107,0,0.23097502300164882,0,ENSG00000051382
108,0,0.1534746607427401,0,ENSG00000100075
109,0,0.48029446881349824,1,ENSG00000125166
110,0,0.450367542587786,0,ENSG00000183048
