,preds,preds_raw,label,genes
0,1,0.7047690835344782,1,ENSG00000099194
1,0,0.0385735291551813,0,ENSG00000068366
2,0,0.07753750558702792,1,ENSG00000099797
3,0,0.02439393202487941,0,ENSG00000084754 and ENSG00000138029 and ENSG00000167315
4,0,0.009035221445588736,0,ENSG00000110090
5,0,0.040762792091981116,0,ENSG00000101986
6,0,0.056141963443625355,0,ENSG00000060971 and ENSG00000113790 and ENSG00000133835
7,0,0.16172105291564184,0,ENSG00000169710
8,0,0.02852658418277047,0,ENSG00000084754 and ENSG00000113790 and ENSG00000127884
9,0,0.02730444956506459,0,ENSG00000084754 and ENSG00000113790 and ENSG00000167969 and ENSG00000198721
10,0,0.29038473613950583,1,ENSG00000149084
11,0,0.008871161931098047,0,ENSG00000134824
12,0,0.006780332126571597,0,ENSG00000197375
13,0,0.04254085685955371,0,ENSG00000089597
14,0,0.07986409070102783,0,ENSG00000115275
15,1,0.99999948900263,1,ENSG00000118705 and ENSG00000129562 and ENSG00000134910 and ENSG00000163902 and ENSG00000244038
16,0,0.15751035495001264,0,ENSG00000139133
17,0,0.08295941110171452,0,ENSG00000155380
18,0,0.3393526685455061,0,ENSG00000127125
19,0,0.390711642401637,1,ENSG00000163344
20,1,0.8509812632758079,1,ENSG00000110921
21,0,0.011033212825952494,0,ENSG00000124370
22,1,0.9647939903952,1,ENSG00000113161
23,0,0.008246143022735608,0,ENSG00000124767
24,0,0.06832169003990016,0,ENSG00000151093
25,0,0.3894618078255469,1,ENSG00000149313
26,0,0.023633405144164968,0,ENSG00000138814 and ENSG00000221823
27,0,0.09668100365425349,0,ENSG00000055609 and ENSG00000272333
28,0,0.10739512990193105,0,ENSG00000141736 and ENSG00000146648
29,0,0.025746980457636057,0,ENSG00000072062
30,0,0.022050892381560407,0,ENSG00000157326
31,0,0.22649249902424473,0,ENSG00000100714
32,0,0.00950508345036308,0,ENSG00000065911
33,0,0.33631425152312816,0,ENSG00000136877
34,0,0.014688794857588172,0,ENSG00000135437
35,0,0.021140050286213803,0,ENSG00000132196
36,0,0.4317399412203504,0,ENSG00000072506 and ENSG00000084754 and ENSG00000138796
37,0,0.08428075226177625,0,ENSG00000151151
38,0,0.07332211156486443,0,ENSG00000100605
39,0,0.0073377665587167525,0,ENSG00000068383
40,0,0.14883417993361478,1,ENSG00000105655
41,0,0.01532765914545285,0,ENSG00000040933
42,0,0.0980378926599145,0,ENSG00000145725
43,1,0.9974919873004978,1,ENSG00000007168
44,1,0.5236230603179086,0,ENSG00000078142
45,0,0.08387589365410239,0,ENSG00000119723
46,0,0.009200148462388355,0,ENSG00000083807
47,0,0.025687309635488313,0,ENSG00000023330
48,0,0.033138261982834295,0,ENSG00000093010
49,0,0.42165730529797546,0,ENSG00000072506
50,0,0.0035124886492601992,0,ENSG00000083123 and ENSG00000142046 and ENSG00000248098
51,0,0.005959017727410576,0,ENSG00000111716
52,0,0.024509724021255338,0,ENSG00000070614
53,0,0.02944302411361604,0,ENSG00000196502
54,0,0.013291321095899868,0,ENSG00000117528
55,1,0.5639315696883037,0,ENSG00000105953
56,0,0.3161587052343022,0,ENSG00000173085
57,1,0.7705744051873712,1,ENSG00000090054 and ENSG00000100596 and ENSG00000172296
58,0,0.08107353533825651,0,ENSG00000167186
59,0,0.00697090836043152,0,ENSG00000092621
60,0,0.052104532419081605,0,ENSG00000135069
61,0,0.042768557312169095,0,ENSG00000146701
62,0,0.005754996190540376,0,ENSG00000001630
63,0,0.011305315206578391,0,ENSG00000052802
64,0,0.010829180711056404,0,ENSG00000143149
65,0,0.008731178725432324,0,ENSG00000099377
66,0,0.2225128759604051,1,ENSG00000125166
67,0,0.018089510150218993,0,ENSG00000182199
68,0,0.01288919899028978,0,ENSG00000176974
69,0,0.04689030056902401,0,ENSG00000128039
70,0,0.004745934114974605,0,ENSG00000150540
71,0,0.22972571065478373,1,ENSG00000102172
72,0,0.024149204633355695,0,ENSG00000116649
73,0,0.4287759249626715,0,ENSG00000128059
74,0,0.2578332279813764,0,ENSG00000178921
75,0,0.015044336038634433,0,ENSG00000116096
76,0,0.10106226157732646,0,ENSG00000110871
77,0,0.023077390113835333,0,ENSG00000109929
78,0,0.004719511764257097,0,ENSG00000023697
79,0,0.010272202078844809,0,ENSG00000162066
80,0,0.012344138462567565,0,ENSG00000068903
81,0,0.019103272502287223,0,ENSG00000117305
82,1,0.5165328918295733,0,ENSG00000131473
83,0,0.05061211115434037,1,ENSG00000169359
84,0,0.23306613202821938,0,ENSG00000091140 and ENSG00000131828 and ENSG00000150768 and ENSG00000168291
85,0,0.01113262896628284,0,ENSG00000198931
86,1,0.719228157482739,1,ENSG00000101444
87,0,0.007838164441242131,0,ENSG00000067057
88,0,0.0807512301507059,0,ENSG00000125454
89,0,0.007092145046271756,0,ENSG00000156110
90,0,0.02742646003004016,0,ENSG00000033627
91,0,0.1743649002247193,0,ENSG00000121879 and ENSG00000145675
92,1,0.6632665632903881,1,ENSG00000167508
93,0,0.005644375269355789,0,ENSG00000159921
94,0,0.3951154096576328,0,ENSG00000128050
95,0,0.009828449160418043,0,ENSG00000167900
96,0,0.04066279335770199,0,ENSG00000001084 and ENSG00000023909
97,0,0.3022071407402135,0,ENSG00000159131
98,0,0.005159384860836083,0,ENSG00000160209
99,0,0.2510740153629257,0,ENSG00000135002
100,1,0.5258963361971928,0,ENSG00000068120
101,0,0.22661574204360505,0,ENSG00000127080
102,0,0.3249229905497698,0,ENSG00000084774
103,0,0.022278622487261923,0,ENSG00000114268
104,0,0.006478986623237752,0,ENSG00000067177 and ENSG00000102893 and ENSG00000164776
105,0,0.058434902652471664,0,ENSG00000106799 and ENSG00000163513
106,0,0.03119082436498896,0,ENSG00000196511
107,0,0.025356667982793853,0,ENSG00000059573
108,1,0.7288042490940826,1,ENSG00000005022
109,1,0.9341200302359539,1,ENSG00000168393
110,1,0.5810127906410223,0,ENSG00000173599
111,0,0.0531830309867351,0,ENSG00000100075
112,0,0.20944498072372833,1,ENSG00000183048
113,0,0.012126927079200201,0,ENSG00000103064
114,0,0.007722204459400919,0,ENSG00000196517
115,0,0.426465623634945,0,ENSG00000092068 and ENSG00000168003
116,0,0.20054465392624773,0,ENSG00000103257
117,1,0.9306875802477115,1,ENSG00000119523
118,0,0.1527871477838922,1,ENSG00000070669
119,0,0.015688632396913836,0,ENSG00000131389
120,0,0.023854447304669894,0,ENSG00000159322
121,0,0.2944896245310534,1,ENSG00000033011
122,0,0.4275831005371067,0,ENSG00000101290
123,0,0.016454545063415704,0,ENSG00000185813
