,preds,preds_raw,label,genes
0,0,0.12843924434634302,0,ENSG00000169710
1,0,0.0062075747920593335,0,ENSG00000110090
2,1,0.5935159534447991,1,ENSG00000178700
3,0,0.3255785061077149,0,ENSG00000091140 and ENSG00000140905 and ENSG00000145020 and ENSG00000178445
4,0,0.02003341125676673,0,ENSG00000084754 and ENSG00000138029 and ENSG00000167315
5,0,0.16677046780188282,0,ENSG00000100714
6,0,0.01846045281425718,0,ENSG00000059573
7,0,0.023716159106091872,0,ENSG00000084754 and ENSG00000113790 and ENSG00000127884
8,1,0.9503069321980764,1,ENSG00000113161
9,0,0.2634091059687152,0,ENSG00000153574
10,0,0.009270468273190988,0,ENSG00000162066
11,0,0.01355342170884991,0,ENSG00000117308
12,0,0.006675132414438145,0,ENSG00000104522
13,0,0.008248691188469983,0,ENSG00000176974
14,0,0.36356017148707775,1,ENSG00000072506 and ENSG00000084754 and ENSG00000138796
15,0,0.04008726831390533,0,ENSG00000060971 and ENSG00000113790 and ENSG00000133835
16,0,0.006026211034161301,0,ENSG00000156110
17,0,0.12560914182770405,1,ENSG00000130876 and ENSG00000168003
18,0,0.023151434158252385,0,ENSG00000084754 and ENSG00000113790 and ENSG00000167969 and ENSG00000198721
19,0,0.12382206615348955,0,ENSG00000117143
20,0,0.024958586054264525,0,ENSG00000113504
21,0,0.041668327975876454,0,ENSG00000116984
22,0,0.006306551066732821,0,ENSG00000001630
23,0,0.007056651606183336,0,ENSG00000083807
24,0,0.00926638854687967,0,ENSG00000103064
25,0,0.03079973440902375,0,ENSG00000068366
26,0,0.4366271894320232,1,ENSG00000131473
27,0,0.007536363673559236,0,ENSG00000131979
28,0,0.058350903039462866,0,ENSG00000155380
29,0,0.008950779600730499,1,ENSG00000068903
30,0,0.04724864329850235,0,ENSG00000130164
31,0,0.006196410520144684,0,ENSG00000196517
32,0,0.366576740048975,0,ENSG00000074800
33,0,0.05603166278013973,0,ENSG00000099797
34,1,0.9999179292005078,1,ENSG00000114902 and ENSG00000118363 and ENSG00000129128 and ENSG00000140612 and ENSG00000166562
35,0,0.17818213313907963,0,ENSG00000125166
36,0,0.07733714365213505,1,ENSG00000055609 and ENSG00000272333
37,0,0.015849158208588402,0,ENSG00000083123
38,0,0.06943466167648703,0,ENSG00000064763
39,1,1.0,1,ENSG00000048392 and ENSG00000100348 and ENSG00000167325 and ENSG00000171848
40,0,0.15810908675025168,0,ENSG00000103257
41,0,0.11395603502651404,0,ENSG00000151348 and ENSG00000182197
42,0,0.03891673971922976,0,ENSG00000135069
43,0,0.006212609606935058,0,ENSG00000065989
44,0,0.2618073710493718,0,ENSG00000136877
45,0,0.01911111460278919,0,ENSG00000157326
46,0,0.17265360067570176,0,ENSG00000171903
47,0,0.07728580697486065,0,ENSG00000110958
48,0,0.007778062261664886,0,ENSG00000134824
49,0,0.044150741638888144,0,ENSG00000100075
50,0,0.03645254142445735,0,ENSG00000128039
51,0,0.08928434924307213,0,ENSG00000167130
52,0,0.013008105507228274,0,ENSG00000040933
53,0,0.004812318110179321,0,ENSG00000064601 and ENSG00000141012 and ENSG00000170266 and ENSG00000204386
54,0,0.22264390973951514,0,ENSG00000121897
55,0,0.2603629246540586,1,ENSG00000173085
56,0,0.3420796195511878,0,ENSG00000000419 and ENSG00000136908 and ENSG00000179085
