,preds,preds_raw,label,genes
0,0,0.36017020429517455,0,ENSG00000072506 and ENSG00000084754 and ENSG00000138796
1,0,0.13075939999500544,0,ENSG00000169710
2,1,1.0,1,ENSG00000048392 and ENSG00000100348 and ENSG00000167325 and ENSG00000171848
3,0,0.006976145722922676,0,ENSG00000110090
4,1,0.9590245080819773,1,ENSG00000113161
5,1,0.5989239891513883,1,ENSG00000178700
6,0,0.1825481012508115,0,ENSG00000100714
7,0,0.018514696047303467,0,ENSG00000084754 and ENSG00000138029 and ENSG00000167315
8,0,0.01683232707107164,0,ENSG00000059573
9,0,0.023955355411586936,0,ENSG00000084754 and ENSG00000113790 and ENSG00000127884
10,0,0.007916040404053281,0,ENSG00000162066
11,0,0.008770737422288179,0,ENSG00000176974
12,0,0.007551334720591331,0,ENSG00000104522
13,0,0.27507886720231195,0,ENSG00000153574
14,0,0.012463055956326399,0,ENSG00000117308
15,0,0.004518868935313138,0,ENSG00000156110
16,0,0.03908371916945112,1,ENSG00000060971 and ENSG00000113790 and ENSG00000133835
17,0,0.02161859918116737,0,ENSG00000084754 and ENSG00000113790 and ENSG00000167969 and ENSG00000198721
18,0,0.12900678934863297,0,ENSG00000117143
19,0,0.11010155857964317,0,ENSG00000132155 and ENSG00000157764
20,0,0.005797554330438157,0,ENSG00000001630
21,0,0.060840306116502436,0,ENSG00000125454
22,0,0.0295671756285537,0,ENSG00000068366
23,0,0.006657128453146249,0,ENSG00000083807
24,0,0.008948465146913361,0,ENSG00000103064
25,0,0.43655627688607673,0,ENSG00000131473
26,0,0.007495066520364742,0,ENSG00000131979
27,0,0.06574381867007321,0,ENSG00000155380
28,1,0.9990924144492971,1,ENSG00000110619
29,0,0.008736740138496827,0,ENSG00000068903
30,0,0.3633284301979322,0,ENSG00000074800
31,0,0.16505976710010276,0,ENSG00000103257
32,0,0.22950851976937894,0,ENSG00000149084
33,0,0.05960481958691667,0,ENSG00000099797
34,1,0.999920839623738,1,ENSG00000114902 and ENSG00000118363 and ENSG00000129128 and ENSG00000140612 and ENSG00000166562
35,0,0.1919009167314111,0,ENSG00000125166
36,0,0.07549738639685995,0,ENSG00000055609 and ENSG00000272333
