"from"	"to"	"Metabolite"
"197"	"ENSG00000084754 and ENSG00000138029 and ENSG00000167315"	"ENSG00000108846"	"m1010"
"198"	"ENSG00000084754 and ENSG00000138029 and ENSG00000167315"	"ENSG00000169710"	"m1010"
"199"	"ENSG00000084754 and ENSG00000138029 and ENSG00000167315"	"ENSG00000105398"	"m1010"
"200"	"ENSG00000084754 and ENSG00000138029 and ENSG00000167315"	"ENSG00000134538"	"m1010"
"202"	"ENSG00000091140 and ENSG00000140905 and ENSG00000145020 and ENSG00000178445"	"ENSG00000023839"	"m1010"
"203"	"ENSG00000091140 and ENSG00000140905 and ENSG00000145020 and ENSG00000178445"	"ENSG00000103222"	"m1010"
"204"	"ENSG00000091140 and ENSG00000140905 and ENSG00000145020 and ENSG00000178445"	"ENSG00000108846"	"m1010"
"205"	"ENSG00000091140 and ENSG00000140905 and ENSG00000145020 and ENSG00000178445"	"ENSG00000169710"	"m1010"
"206"	"ENSG00000091140 and ENSG00000140905 and ENSG00000145020 and ENSG00000178445"	"ENSG00000105398"	"m1010"
"207"	"ENSG00000091140 and ENSG00000140905 and ENSG00000145020 and ENSG00000178445"	"ENSG00000134538"	"m1010"
"216"	"ENSG00000059573"	"ENSG00000023839"	"m1010"
"217"	"ENSG00000059573"	"ENSG00000103222"	"m1010"
"218"	"ENSG00000059573"	"ENSG00000108846"	"m1010"
"219"	"ENSG00000059573"	"ENSG00000169710"	"m1010"
"220"	"ENSG00000059573"	"ENSG00000105398"	"m1010"
"221"	"ENSG00000059573"	"ENSG00000134538"	"m1010"
"223"	"ENSG00000138413"	"ENSG00000023839"	"m1010"
"224"	"ENSG00000138413"	"ENSG00000103222"	"m1010"
"225"	"ENSG00000138413"	"ENSG00000108846"	"m1010"
"226"	"ENSG00000138413"	"ENSG00000169710"	"m1010"
"227"	"ENSG00000138413"	"ENSG00000105398"	"m1010"
"228"	"ENSG00000138413"	"ENSG00000134538"	"m1010"
"237"	"ENSG00000084754 and ENSG00000113790 and ENSG00000127884"	"ENSG00000023839"	"m1010"
"238"	"ENSG00000084754 and ENSG00000113790 and ENSG00000127884"	"ENSG00000103222"	"m1010"
"239"	"ENSG00000084754 and ENSG00000113790 and ENSG00000127884"	"ENSG00000108846"	"m1010"
"240"	"ENSG00000084754 and ENSG00000113790 and ENSG00000127884"	"ENSG00000169710"	"m1010"
"241"	"ENSG00000084754 and ENSG00000113790 and ENSG00000127884"	"ENSG00000105398"	"m1010"
"242"	"ENSG00000084754 and ENSG00000113790 and ENSG00000127884"	"ENSG00000134538"	"m1010"
"251"	"ENSG00000161267"	"ENSG00000023839"	"m1010"
"252"	"ENSG00000161267"	"ENSG00000103222"	"m1010"
"253"	"ENSG00000161267"	"ENSG00000108846"	"m1010"
"254"	"ENSG00000161267"	"ENSG00000169710"	"m1010"
"255"	"ENSG00000161267"	"ENSG00000105398"	"m1010"
"256"	"ENSG00000161267"	"ENSG00000134538"	"m1010"
"273"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000087008"	"m1011"
"274"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000161533"	"m1011"
"278"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000169710"	"m1011"
"279"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000100372"	"m1011"
"333"	"ENSG00000162066"	"ENSG00000087008"	"m1011"
"334"	"ENSG00000162066"	"ENSG00000161533"	"m1011"
"338"	"ENSG00000162066"	"ENSG00000169710"	"m1011"
"339"	"ENSG00000162066"	"ENSG00000100372"	"m1011"
"348"	"ENSG00000111058"	"ENSG00000087008"	"m1011"
"349"	"ENSG00000111058"	"ENSG00000161533"	"m1011"
"353"	"ENSG00000111058"	"ENSG00000169710"	"m1011"
"354"	"ENSG00000111058"	"ENSG00000100372"	"m1011"
"393"	"ENSG00000106633"	"ENSG00000087008"	"m1011"
"394"	"ENSG00000106633"	"ENSG00000161533"	"m1011"
"398"	"ENSG00000106633"	"ENSG00000169710"	"m1011"
"399"	"ENSG00000106633"	"ENSG00000100372"	"m1011"
"408"	"ENSG00000100714"	"ENSG00000087008"	"m1011"
"409"	"ENSG00000100714"	"ENSG00000161533"	"m1011"
"414"	"ENSG00000100714"	"ENSG00000100372"	"m1011"
"438"	"ENSG00000196177"	"ENSG00000087008"	"m1011"
"439"	"ENSG00000196177"	"ENSG00000161533"	"m1011"
"443"	"ENSG00000196177"	"ENSG00000169710"	"m1011"
"444"	"ENSG00000196177"	"ENSG00000100372"	"m1011"
"453"	"ENSG00000176974"	"ENSG00000087008"	"m1011"
"454"	"ENSG00000176974"	"ENSG00000161533"	"m1011"
"458"	"ENSG00000176974"	"ENSG00000169710"	"m1011"
"459"	"ENSG00000176974"	"ENSG00000100372"	"m1011"
