"from"	"to"	"Metabolite"
"17567"	"ENSG00000174640"	"ENSG00000107242"	"m2091"
"17568"	"ENSG00000174640"	"ENSG00000143398"	"m2091"
"17569"	"ENSG00000174640"	"ENSG00000167103"	"m2091"
"17570"	"ENSG00000174640"	"ENSG00000186111"	"m2091"
"17571"	"ENSG00000174640"	"ENSG00000068366"	"m2091"
"17572"	"ENSG00000174640"	"ENSG00000103740"	"m2091"
"17573"	"ENSG00000174640"	"ENSG00000123983"	"m2091"
"17574"	"ENSG00000174640"	"ENSG00000130377"	"m2091"
"17575"	"ENSG00000174640"	"ENSG00000140284"	"m2091"
"17576"	"ENSG00000174640"	"ENSG00000151726"	"m2091"
"17577"	"ENSG00000174640"	"ENSG00000164398"	"m2091"
"17578"	"ENSG00000174640"	"ENSG00000197142"	"m2091"
"17579"	"ENSG00000174640"	"ENSG00000239642"	"m2091"
"17580"	"ENSG00000174640"	"ENSG00000021461"	"m2091"
"17581"	"ENSG00000174640"	"ENSG00000100197"	"m2091"
"17582"	"ENSG00000174640"	"ENSG00000106258"	"m2091"
"17583"	"ENSG00000174640"	"ENSG00000108242"	"m2091"
"17584"	"ENSG00000174640"	"ENSG00000130649"	"m2091"
"17585"	"ENSG00000174640"	"ENSG00000134716"	"m2091"
"17586"	"ENSG00000174640"	"ENSG00000137869"	"m2091"
"17587"	"ENSG00000174640"	"ENSG00000138061"	"m2091"
"17588"	"ENSG00000174640"	"ENSG00000138109"	"m2091"
"17589"	"ENSG00000174640"	"ENSG00000138115"	"m2091"
"17590"	"ENSG00000174640"	"ENSG00000140465"	"m2091"
"17591"	"ENSG00000174640"	"ENSG00000140505"	"m2091"
"17592"	"ENSG00000174640"	"ENSG00000142973"	"m2091"
"17593"	"ENSG00000174640"	"ENSG00000155016"	"m2091"
"17594"	"ENSG00000174640"	"ENSG00000160868"	"m2091"
"17595"	"ENSG00000174640"	"ENSG00000160870"	"m2091"
"17596"	"ENSG00000174640"	"ENSG00000167600"	"m2091"
"17597"	"ENSG00000174640"	"ENSG00000171903"	"m2091"
"17598"	"ENSG00000174640"	"ENSG00000186160"	"m2091"
"17599"	"ENSG00000174640"	"ENSG00000186204"	"m2091"
"17600"	"ENSG00000174640"	"ENSG00000186377"	"m2091"
"17601"	"ENSG00000174640"	"ENSG00000186526"	"m2091"
"17602"	"ENSG00000174640"	"ENSG00000197408"	"m2091"
"17603"	"ENSG00000174640"	"ENSG00000197446"	"m2091"
"17604"	"ENSG00000174640"	"ENSG00000197838"	"m2091"
"17605"	"ENSG00000174640"	"ENSG00000198077"	"m2091"
"17606"	"ENSG00000174640"	"ENSG00000255974"	"m2091"
"17607"	"ENSG00000174640"	"ENSG00000282301"	"m2091"
"17608"	"ENSG00000174640"	"ENSG00000203857"	"m2091"
"17609"	"ENSG00000174640"	"ENSG00000203859"	"m2091"
"17610"	"ENSG00000174640"	"ENSG00000072778"	"m2091"
"17611"	"ENSG00000174640"	"ENSG00000115361"	"m2091"
"17612"	"ENSG00000174640"	"ENSG00000117054"	"m2091"
"17613"	"ENSG00000174640"	"ENSG00000177646"	"m2091"
"17615"	"ENSG00000174640"	"ENSG00000084754 and ENSG00000113790 and ENSG00000127884"	"m2091"
"17618"	"ENSG00000174640"	"ENSG00000163684"	"m2091"
"17619"	"ENSG00000174640"	"ENSG00000244486"	"m2091"
"17620"	"ENSG00000174640"	"ENSG00000164638"	"m2091"
"17621"	"ENSG00000174640"	"ENSG00000107819"	"m2091"
"17623"	"ENSG00000174640"	"ENSG00000120915"	"m2091"
"17624"	"ENSG00000174640"	"ENSG00000143819"	"m2091"
"17628"	"ENSG00000134538"	"ENSG00000108784"	"m2091"
"17630"	"ENSG00000134538"	"ENSG00000157326"	"m2091"
"17631"	"ENSG00000134538"	"ENSG00000159228"	"m2091"
"17632"	"ENSG00000134538"	"ENSG00000159231"	"m2091"
"17633"	"ENSG00000134538"	"ENSG00000107242"	"m2091"
"17634"	"ENSG00000134538"	"ENSG00000143398"	"m2091"
"17635"	"ENSG00000134538"	"ENSG00000167103"	"m2091"
"17636"	"ENSG00000134538"	"ENSG00000186111"	"m2091"
"17646"	"ENSG00000134538"	"ENSG00000021461"	"m2091"
"17647"	"ENSG00000134538"	"ENSG00000100197"	"m2091"
"17648"	"ENSG00000134538"	"ENSG00000106258"	"m2091"
"17649"	"ENSG00000134538"	"ENSG00000108242"	"m2091"
"17650"	"ENSG00000134538"	"ENSG00000130649"	"m2091"
"17651"	"ENSG00000134538"	"ENSG00000134716"	"m2091"
"17652"	"ENSG00000134538"	"ENSG00000137869"	"m2091"
"17653"	"ENSG00000134538"	"ENSG00000138061"	"m2091"
"17654"	"ENSG00000134538"	"ENSG00000138109"	"m2091"
"17655"	"ENSG00000134538"	"ENSG00000138115"	"m2091"
"17656"	"ENSG00000134538"	"ENSG00000140465"	"m2091"
"17657"	"ENSG00000134538"	"ENSG00000140505"	"m2091"
"17658"	"ENSG00000134538"	"ENSG00000142973"	"m2091"
"17659"	"ENSG00000134538"	"ENSG00000155016"	"m2091"
"17660"	"ENSG00000134538"	"ENSG00000160868"	"m2091"
"17661"	"ENSG00000134538"	"ENSG00000160870"	"m2091"
"17662"	"ENSG00000134538"	"ENSG00000167600"	"m2091"
"17663"	"ENSG00000134538"	"ENSG00000171903"	"m2091"
"17664"	"ENSG00000134538"	"ENSG00000186160"	"m2091"
"17665"	"ENSG00000134538"	"ENSG00000186204"	"m2091"
"17666"	"ENSG00000134538"	"ENSG00000186377"	"m2091"
"17667"	"ENSG00000134538"	"ENSG00000186526"	"m2091"
"17668"	"ENSG00000134538"	"ENSG00000197408"	"m2091"
"17670"	"ENSG00000134538"	"ENSG00000197838"	"m2091"
"17671"	"ENSG00000134538"	"ENSG00000198077"	"m2091"
"17672"	"ENSG00000134538"	"ENSG00000255974"	"m2091"
"17673"	"ENSG00000134538"	"ENSG00000282301"	"m2091"
"17674"	"ENSG00000134538"	"ENSG00000203857"	"m2091"
"17675"	"ENSG00000134538"	"ENSG00000203859"	"m2091"
"17676"	"ENSG00000134538"	"ENSG00000072778"	"m2091"
"17677"	"ENSG00000134538"	"ENSG00000115361"	"m2091"
"17678"	"ENSG00000134538"	"ENSG00000117054"	"m2091"
"17679"	"ENSG00000134538"	"ENSG00000177646"	"m2091"
"17684"	"ENSG00000134538"	"ENSG00000163684"	"m2091"
"17685"	"ENSG00000134538"	"ENSG00000244486"	"m2091"
"17686"	"ENSG00000134538"	"ENSG00000164638"	"m2091"
"17687"	"ENSG00000134538"	"ENSG00000107819"	"m2091"
"17689"	"ENSG00000134538"	"ENSG00000120915"	"m2091"
"17690"	"ENSG00000134538"	"ENSG00000143819"	"m2091"
"17694"	"ENSG00000008394"	"ENSG00000160882"	"m2093"
"17695"	"ENSG00000008394"	"ENSG00000179142"	"m2093"
"17697"	"ENSG00000008394"	"ENSG00000021461"	"m2093"
"17698"	"ENSG00000008394"	"ENSG00000100197"	"m2093"
"17699"	"ENSG00000008394"	"ENSG00000106258"	"m2093"
"17700"	"ENSG00000008394"	"ENSG00000108242"	"m2093"
"17701"	"ENSG00000008394"	"ENSG00000130649"	"m2093"
"17702"	"ENSG00000008394"	"ENSG00000134716"	"m2093"
"17703"	"ENSG00000008394"	"ENSG00000137869"	"m2093"
"17704"	"ENSG00000008394"	"ENSG00000138061"	"m2093"
"17705"	"ENSG00000008394"	"ENSG00000138109"	"m2093"
"17706"	"ENSG00000008394"	"ENSG00000138115"	"m2093"
"17707"	"ENSG00000008394"	"ENSG00000140465"	"m2093"
"17708"	"ENSG00000008394"	"ENSG00000140505"	"m2093"
"17709"	"ENSG00000008394"	"ENSG00000142973"	"m2093"
"17710"	"ENSG00000008394"	"ENSG00000155016"	"m2093"
"17711"	"ENSG00000008394"	"ENSG00000160868"	"m2093"
"17712"	"ENSG00000008394"	"ENSG00000160870"	"m2093"
"17713"	"ENSG00000008394"	"ENSG00000167600"	"m2093"
"17714"	"ENSG00000008394"	"ENSG00000171903"	"m2093"
"17715"	"ENSG00000008394"	"ENSG00000186160"	"m2093"
"17716"	"ENSG00000008394"	"ENSG00000186204"	"m2093"
"17717"	"ENSG00000008394"	"ENSG00000186377"	"m2093"
"17718"	"ENSG00000008394"	"ENSG00000186526"	"m2093"
"17719"	"ENSG00000008394"	"ENSG00000197408"	"m2093"
"17720"	"ENSG00000008394"	"ENSG00000197446"	"m2093"
"17721"	"ENSG00000008394"	"ENSG00000197838"	"m2093"
"17722"	"ENSG00000008394"	"ENSG00000198077"	"m2093"
"17723"	"ENSG00000008394"	"ENSG00000255974"	"m2093"
"17724"	"ENSG00000008394"	"ENSG00000282301"	"m2093"
"17728"	"ENSG00000008394"	"ENSG00000099797"	"m2093"
"17729"	"ENSG00000008394"	"ENSG00000205678"	"m2093"
"17732"	"ENSG00000008394"	"ENSG00000068366"	"m2093"
"17733"	"ENSG00000008394"	"ENSG00000103740"	"m2093"
"17734"	"ENSG00000008394"	"ENSG00000123983"	"m2093"
"17735"	"ENSG00000008394"	"ENSG00000130377"	"m2093"
"17736"	"ENSG00000008394"	"ENSG00000140284"	"m2093"
"17737"	"ENSG00000008394"	"ENSG00000151726"	"m2093"
"17738"	"ENSG00000008394"	"ENSG00000164398"	"m2093"
"17739"	"ENSG00000008394"	"ENSG00000197142"	"m2093"
"17740"	"ENSG00000008394"	"ENSG00000239642"	"m2093"
"17742"	"ENSG00000008394"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"m2093"
"17743"	"ENSG00000008394"	"ENSG00000008394"	"m2093"
"17744"	"ENSG00000008394"	"ENSG00000065621"	"m2093"
"17745"	"ENSG00000008394"	"ENSG00000084207"	"m2093"
"17746"	"ENSG00000008394"	"ENSG00000085871"	"m2093"
"17747"	"ENSG00000008394"	"ENSG00000099984"	"m2093"
"17748"	"ENSG00000008394"	"ENSG00000100577"	"m2093"
"17749"	"ENSG00000008394"	"ENSG00000133433"	"m2093"
"17750"	"ENSG00000008394"	"ENSG00000134184"	"m2093"
"17751"	"ENSG00000008394"	"ENSG00000134201"	"m2093"
"17752"	"ENSG00000008394"	"ENSG00000134202"	"m2093"
"17753"	"ENSG00000008394"	"ENSG00000143198"	"m2093"
"17754"	"ENSG00000008394"	"ENSG00000148344"	"m2093"
"17755"	"ENSG00000008394"	"ENSG00000148834"	"m2093"
"17756"	"ENSG00000008394"	"ENSG00000163106"	"m2093"
"17757"	"ENSG00000008394"	"ENSG00000168765"	"m2093"
"17758"	"ENSG00000008394"	"ENSG00000170899"	"m2093"
"17759"	"ENSG00000008394"	"ENSG00000174156"	"m2093"
"17760"	"ENSG00000008394"	"ENSG00000182793"	"m2093"
"17761"	"ENSG00000008394"	"ENSG00000197448"	"m2093"
"17762"	"ENSG00000008394"	"ENSG00000213366"	"m2093"
"17763"	"ENSG00000008394"	"ENSG00000243955"	"m2093"
"17764"	"ENSG00000008394"	"ENSG00000244067"	"m2093"
"17765"	"ENSG00000008394"	"ENSG00000134538"	"m2093"
"17767"	"ENSG00000008394"	"ENSG00000083807"	"m2093"
"18309"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000040933"	"m2096"
"18310"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000109452"	"m2096"
"18311"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000198246"	"m2096"
"18312"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000092068 and ENSG00000168003"	"m2096"
"18313"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000003989"	"m2096"
"18314"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000103257"	"m2096"
"18315"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000123643"	"m2096"
"18316"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000139514"	"m2096"
"18317"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000149150"	"m2096"
"18318"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000155465"	"m2096"
"18319"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000165349"	"m2096"
"18320"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000167703"	"m2096"
"18321"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000021461"	"m2096"
"18322"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000100197"	"m2096"
"18323"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000106258"	"m2096"
"18324"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000108242"	"m2096"
"18325"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000130649"	"m2096"
"18326"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000134716"	"m2096"
"18327"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000137869"	"m2096"
"18328"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000138061"	"m2096"
"18329"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000138109"	"m2096"
"18330"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000138115"	"m2096"
"18331"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000140465"	"m2096"
"18332"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000140505"	"m2096"
"18333"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000142973"	"m2096"
"18334"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000155016"	"m2096"
"18335"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000160868"	"m2096"
"18336"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000160870"	"m2096"
"18337"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000165841"	"m2096"
"18338"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000167600"	"m2096"
"18339"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000171903"	"m2096"
"18340"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000186160"	"m2096"
"18341"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000186204"	"m2096"
"18342"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000186377"	"m2096"
"18343"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000186526"	"m2096"
"18344"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000197408"	"m2096"
"18345"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000197446"	"m2096"
"18346"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000197838"	"m2096"
"18347"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000198077"	"m2096"
"18348"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000255974"	"m2096"
"18349"	"ENSG00000171903"	"ENSG00000040933"	"m2096"
"18350"	"ENSG00000171903"	"ENSG00000109452"	"m2096"
"18351"	"ENSG00000171903"	"ENSG00000198246"	"m2096"
"18352"	"ENSG00000171903"	"ENSG00000092068 and ENSG00000168003"	"m2096"
"18353"	"ENSG00000171903"	"ENSG00000003989"	"m2096"
"18354"	"ENSG00000171903"	"ENSG00000103257"	"m2096"
"18355"	"ENSG00000171903"	"ENSG00000123643"	"m2096"
"18356"	"ENSG00000171903"	"ENSG00000139514"	"m2096"
"18357"	"ENSG00000171903"	"ENSG00000149150"	"m2096"
"18358"	"ENSG00000171903"	"ENSG00000155465"	"m2096"
"18359"	"ENSG00000171903"	"ENSG00000165349"	"m2096"
"18360"	"ENSG00000171903"	"ENSG00000167703"	"m2096"
"18361"	"ENSG00000171903"	"ENSG00000021461"	"m2096"
"18362"	"ENSG00000171903"	"ENSG00000100197"	"m2096"
"18363"	"ENSG00000171903"	"ENSG00000106258"	"m2096"
"18364"	"ENSG00000171903"	"ENSG00000108242"	"m2096"
"18365"	"ENSG00000171903"	"ENSG00000130649"	"m2096"
"18366"	"ENSG00000171903"	"ENSG00000134716"	"m2096"
"18367"	"ENSG00000171903"	"ENSG00000137869"	"m2096"
"18368"	"ENSG00000171903"	"ENSG00000138061"	"m2096"
"18369"	"ENSG00000171903"	"ENSG00000138109"	"m2096"
"18370"	"ENSG00000171903"	"ENSG00000138115"	"m2096"
"18371"	"ENSG00000171903"	"ENSG00000140465"	"m2096"
"18372"	"ENSG00000171903"	"ENSG00000140505"	"m2096"
"18373"	"ENSG00000171903"	"ENSG00000142973"	"m2096"
"18374"	"ENSG00000171903"	"ENSG00000155016"	"m2096"
"18375"	"ENSG00000171903"	"ENSG00000160868"	"m2096"
"18376"	"ENSG00000171903"	"ENSG00000160870"	"m2096"
"18377"	"ENSG00000171903"	"ENSG00000165841"	"m2096"
"18378"	"ENSG00000171903"	"ENSG00000167600"	"m2096"
"18379"	"ENSG00000171903"	"ENSG00000171903"	"m2096"
"18380"	"ENSG00000171903"	"ENSG00000186160"	"m2096"
"18381"	"ENSG00000171903"	"ENSG00000186204"	"m2096"
"18382"	"ENSG00000171903"	"ENSG00000186377"	"m2096"
"18383"	"ENSG00000171903"	"ENSG00000186526"	"m2096"
"18384"	"ENSG00000171903"	"ENSG00000197408"	"m2096"
"18385"	"ENSG00000171903"	"ENSG00000197446"	"m2096"
"18386"	"ENSG00000171903"	"ENSG00000197838"	"m2096"
"18387"	"ENSG00000171903"	"ENSG00000198077"	"m2096"
"18388"	"ENSG00000171903"	"ENSG00000255974"	"m2096"
"18469"	"ENSG00000135929"	"ENSG00000040933"	"m2096"
"18470"	"ENSG00000135929"	"ENSG00000109452"	"m2096"
"18471"	"ENSG00000135929"	"ENSG00000198246"	"m2096"
"18472"	"ENSG00000135929"	"ENSG00000092068 and ENSG00000168003"	"m2096"
"18473"	"ENSG00000135929"	"ENSG00000003989"	"m2096"
"18474"	"ENSG00000135929"	"ENSG00000103257"	"m2096"
"18475"	"ENSG00000135929"	"ENSG00000123643"	"m2096"
"18476"	"ENSG00000135929"	"ENSG00000139514"	"m2096"
"18477"	"ENSG00000135929"	"ENSG00000149150"	"m2096"
"18478"	"ENSG00000135929"	"ENSG00000155465"	"m2096"
"18479"	"ENSG00000135929"	"ENSG00000165349"	"m2096"
"18480"	"ENSG00000135929"	"ENSG00000167703"	"m2096"
"18481"	"ENSG00000135929"	"ENSG00000021461"	"m2096"
"18482"	"ENSG00000135929"	"ENSG00000100197"	"m2096"
"18483"	"ENSG00000135929"	"ENSG00000106258"	"m2096"
"18484"	"ENSG00000135929"	"ENSG00000108242"	"m2096"
"18485"	"ENSG00000135929"	"ENSG00000130649"	"m2096"
"18486"	"ENSG00000135929"	"ENSG00000134716"	"m2096"
"18487"	"ENSG00000135929"	"ENSG00000137869"	"m2096"
"18488"	"ENSG00000135929"	"ENSG00000138061"	"m2096"
"18489"	"ENSG00000135929"	"ENSG00000138109"	"m2096"
"18490"	"ENSG00000135929"	"ENSG00000138115"	"m2096"
"18491"	"ENSG00000135929"	"ENSG00000140465"	"m2096"
"18492"	"ENSG00000135929"	"ENSG00000140505"	"m2096"
"18493"	"ENSG00000135929"	"ENSG00000142973"	"m2096"
"18494"	"ENSG00000135929"	"ENSG00000155016"	"m2096"
"18495"	"ENSG00000135929"	"ENSG00000160868"	"m2096"
"18496"	"ENSG00000135929"	"ENSG00000160870"	"m2096"
"18497"	"ENSG00000135929"	"ENSG00000165841"	"m2096"
"18498"	"ENSG00000135929"	"ENSG00000167600"	"m2096"
"18499"	"ENSG00000135929"	"ENSG00000171903"	"m2096"
"18500"	"ENSG00000135929"	"ENSG00000186160"	"m2096"
"18501"	"ENSG00000135929"	"ENSG00000186204"	"m2096"
"18502"	"ENSG00000135929"	"ENSG00000186377"	"m2096"
"18503"	"ENSG00000135929"	"ENSG00000186526"	"m2096"
"18504"	"ENSG00000135929"	"ENSG00000197408"	"m2096"
"18506"	"ENSG00000135929"	"ENSG00000197838"	"m2096"
"18507"	"ENSG00000135929"	"ENSG00000198077"	"m2096"
"18508"	"ENSG00000135929"	"ENSG00000255974"	"m2096"
"18509"	"ENSG00000068366"	"ENSG00000157064"	"m2097"
"18510"	"ENSG00000068366"	"ENSG00000163864"	"m2097"
"18511"	"ENSG00000068366"	"ENSG00000173614"	"m2097"
"18513"	"ENSG00000117528"	"ENSG00000157064"	"m2097"
"18514"	"ENSG00000117528"	"ENSG00000163864"	"m2097"
"18515"	"ENSG00000117528"	"ENSG00000173614"	"m2097"
"18518"	"ENSG00000095321"	"ENSG00000095321"	"m210"
"18520"	"ENSG00000095321"	"ENSG00000172508"	"m210"
"18521"	"ENSG00000095321"	"ENSG00000110090"	"m210"
"18522"	"ENSG00000095321"	"ENSG00000169169"	"m210"
"18523"	"ENSG00000095321"	"ENSG00000205560"	"m210"
"18524"	"ENSG00000095321"	"ENSG00000149742"	"m210"
"18525"	"ENSG00000095321"	"ENSG00000175003"	"m210"
"18526"	"ENSG00000095321"	"ENSG00000178537"	"m210"
"18527"	"ENSG00000095321"	"ENSG00000197119"	"m210"
"18528"	"ENSG00000095321"	"ENSG00000197208"	"m210"
"18529"	"ENSG00000095321"	"ENSG00000084754 and ENSG00000138029 and ENSG00000167315"	"m210"
"18530"	"ENSG00000095321"	"ENSG00000048392 and ENSG00000100348 and ENSG00000167325 and ENSG00000171848"	"m210"
"18531"	"ENSG00000095321"	"ENSG00000048392 and ENSG00000136810 and ENSG00000167325 and ENSG00000171848"	"m210"
"18536"	"ENSG00000095321"	"ENSG00000157184"	"m210"
"18538"	"ENSG00000095321"	"ENSG00000087008"	"m210"
"18539"	"ENSG00000095321"	"ENSG00000161533"	"m210"
"18545"	"ENSG00000101986"	"ENSG00000095321"	"m210"
"18547"	"ENSG00000101986"	"ENSG00000172508"	"m210"
"18548"	"ENSG00000101986"	"ENSG00000110090"	"m210"
"18549"	"ENSG00000101986"	"ENSG00000169169"	"m210"
"18550"	"ENSG00000101986"	"ENSG00000205560"	"m210"
"18551"	"ENSG00000101986"	"ENSG00000149742"	"m210"
"18552"	"ENSG00000101986"	"ENSG00000175003"	"m210"
"18553"	"ENSG00000101986"	"ENSG00000178537"	"m210"
"18554"	"ENSG00000101986"	"ENSG00000197119"	"m210"
"18555"	"ENSG00000101986"	"ENSG00000197208"	"m210"
"18556"	"ENSG00000101986"	"ENSG00000084754 and ENSG00000138029 and ENSG00000167315"	"m210"
"18557"	"ENSG00000101986"	"ENSG00000048392 and ENSG00000100348 and ENSG00000167325 and ENSG00000171848"	"m210"
"18558"	"ENSG00000101986"	"ENSG00000048392 and ENSG00000136810 and ENSG00000167325 and ENSG00000171848"	"m210"
"18563"	"ENSG00000101986"	"ENSG00000157184"	"m210"
"18564"	"ENSG00000101986"	"ENSG00000135929"	"m210"
"18565"	"ENSG00000101986"	"ENSG00000087008"	"m210"
"18566"	"ENSG00000101986"	"ENSG00000161533"	"m210"
"18572"	"ENSG00000057252"	"ENSG00000095321"	"m210"
"18574"	"ENSG00000057252"	"ENSG00000172508"	"m210"
"18578"	"ENSG00000057252"	"ENSG00000149742"	"m210"
"18579"	"ENSG00000057252"	"ENSG00000175003"	"m210"
"18580"	"ENSG00000057252"	"ENSG00000178537"	"m210"
"18581"	"ENSG00000057252"	"ENSG00000197119"	"m210"
"18582"	"ENSG00000057252"	"ENSG00000197208"	"m210"
"18584"	"ENSG00000057252"	"ENSG00000048392 and ENSG00000100348 and ENSG00000167325 and ENSG00000171848"	"m210"
"18585"	"ENSG00000057252"	"ENSG00000048392 and ENSG00000136810 and ENSG00000167325 and ENSG00000171848"	"m210"
"18590"	"ENSG00000057252"	"ENSG00000157184"	"m210"
"18592"	"ENSG00000057252"	"ENSG00000087008"	"m210"
"18593"	"ENSG00000057252"	"ENSG00000161533"	"m210"
"18606"	"ENSG00000040933"	"ENSG00000171903"	"m2108"
"18607"	"ENSG00000040933"	"ENSG00000171954"	"m2108"
"18608"	"ENSG00000040933"	"ENSG00000186115"	"m2108"
"18609"	"ENSG00000040933"	"ENSG00000186526"	"m2108"
"18610"	"ENSG00000040933"	"ENSG00000186529"	"m2108"
"18611"	"ENSG00000040933"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"m2108"
"18620"	"ENSG00000006534"	"ENSG00000171903"	"m2108"
"18621"	"ENSG00000006534"	"ENSG00000171954"	"m2108"
"18622"	"ENSG00000006534"	"ENSG00000186115"	"m2108"
"18623"	"ENSG00000006534"	"ENSG00000186526"	"m2108"
"18624"	"ENSG00000006534"	"ENSG00000186529"	"m2108"
"18625"	"ENSG00000006534"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"m2108"
"18627"	"ENSG00000112874"	"ENSG00000171903"	"m2108"
"18628"	"ENSG00000112874"	"ENSG00000171954"	"m2108"
"18629"	"ENSG00000112874"	"ENSG00000186115"	"m2108"
"18630"	"ENSG00000112874"	"ENSG00000186526"	"m2108"
"18631"	"ENSG00000112874"	"ENSG00000186529"	"m2108"
"18632"	"ENSG00000112874"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"m2108"
"18635"	"ENSG00000008394"	"ENSG00000171954"	"m2108"
"18636"	"ENSG00000008394"	"ENSG00000186115"	"m2108"
"18638"	"ENSG00000008394"	"ENSG00000186529"	"m2108"
"18641"	"ENSG00000128309"	"ENSG00000171903"	"m2108"
"18642"	"ENSG00000128309"	"ENSG00000171954"	"m2108"
"18643"	"ENSG00000128309"	"ENSG00000186115"	"m2108"
"18644"	"ENSG00000128309"	"ENSG00000186526"	"m2108"
"18645"	"ENSG00000128309"	"ENSG00000186529"	"m2108"
"18646"	"ENSG00000128309"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"m2108"
"18647"	"ENSG00000112294"	"ENSG00000157326"	"m2109"
"18648"	"ENSG00000112294"	"ENSG00000159228"	"m2109"
"18649"	"ENSG00000112294"	"ENSG00000159231"	"m2109"
"18656"	"ENSG00000077009"	"ENSG00000157326"	"m2109"
"18657"	"ENSG00000077009"	"ENSG00000159228"	"m2109"
"18658"	"ENSG00000077009"	"ENSG00000159231"	"m2109"
"18659"	"ENSG00000014257"	"ENSG00000084754 and ENSG00000138029 and ENSG00000167315"	"m2110"
"18671"	"ENSG00000196139"	"ENSG00000197375"	"m212"
"18673"	"ENSG00000196139"	"ENSG00000095321"	"m212"
"18674"	"ENSG00000196139"	"ENSG00000157184"	"m212"
"18681"	"ENSG00000196139"	"ENSG00000048392 and ENSG00000100348 and ENSG00000167325 and ENSG00000171848"	"m212"
"18682"	"ENSG00000196139"	"ENSG00000048392 and ENSG00000136810 and ENSG00000167325 and ENSG00000171848"	"m212"
"18683"	"ENSG00000196139"	"ENSG00000149742"	"m212"
"18684"	"ENSG00000196139"	"ENSG00000175003"	"m212"
"18685"	"ENSG00000196139"	"ENSG00000178537"	"m212"
"18686"	"ENSG00000196139"	"ENSG00000197119"	"m212"
"18687"	"ENSG00000196139"	"ENSG00000197208"	"m212"
"18691"	"ENSG00000196139"	"ENSG00000104325"	"m212"
"18692"	"ENSG00000196139"	"ENSG00000242612"	"m212"
"18701"	"ENSG00000196139"	"ENSG00000084774"	"m212"
"18704"	"ENSG00000196139"	"ENSG00000116771"	"m212"
"18706"	"ENSG00000196139"	"ENSG00000002549"	"m212"
"18707"	"ENSG00000196139"	"ENSG00000141279"	"m212"
