"from"	"to"	"Metabolite"
"256"	"ENSG00000161267"	"ENSG00000103222"	"m1020"
"257"	"ENSG00000161267"	"ENSG00000108846"	"m1020"
"258"	"ENSG00000161267"	"ENSG00000134538"	"m1020"
"259"	"ENSG00000113161"	"ENSG00000169710"	"m1020"
"261"	"ENSG00000113161"	"ENSG00000105398"	"m1020"
"262"	"ENSG00000113161"	"ENSG00000023839"	"m1020"
"263"	"ENSG00000113161"	"ENSG00000103222"	"m1020"
"264"	"ENSG00000113161"	"ENSG00000108846"	"m1020"
"265"	"ENSG00000113161"	"ENSG00000134538"	"m1020"
"266"	"ENSG00000072210"	"ENSG00000169710"	"m1020"
"268"	"ENSG00000072210"	"ENSG00000105398"	"m1020"
"269"	"ENSG00000072210"	"ENSG00000023839"	"m1020"
"270"	"ENSG00000072210"	"ENSG00000103222"	"m1020"
"271"	"ENSG00000072210"	"ENSG00000108846"	"m1020"
"272"	"ENSG00000072210"	"ENSG00000134538"	"m1020"
"280"	"ENSG00000138413"	"ENSG00000169710"	"m1020"
"282"	"ENSG00000138413"	"ENSG00000105398"	"m1020"
"283"	"ENSG00000138413"	"ENSG00000023839"	"m1020"
"284"	"ENSG00000138413"	"ENSG00000103222"	"m1020"
"285"	"ENSG00000138413"	"ENSG00000108846"	"m1020"
"286"	"ENSG00000138413"	"ENSG00000134538"	"m1020"
"293"	"ENSG00000117054"	"ENSG00000087008"	"m1021"
"294"	"ENSG00000117054"	"ENSG00000161533"	"m1021"
"298"	"ENSG00000117054"	"ENSG00000100372"	"m1021"
"301"	"ENSG00000117054"	"ENSG00000169710"	"m1021"
"308"	"ENSG00000120915"	"ENSG00000087008"	"m1021"
"309"	"ENSG00000120915"	"ENSG00000161533"	"m1021"
"313"	"ENSG00000120915"	"ENSG00000100372"	"m1021"
"316"	"ENSG00000120915"	"ENSG00000169710"	"m1021"
"323"	"ENSG00000153574"	"ENSG00000087008"	"m1021"
"324"	"ENSG00000153574"	"ENSG00000161533"	"m1021"
"328"	"ENSG00000153574"	"ENSG00000100372"	"m1021"
"331"	"ENSG00000153574"	"ENSG00000169710"	"m1021"
"338"	"ENSG00000162551"	"ENSG00000087008"	"m1021"
"339"	"ENSG00000162551"	"ENSG00000161533"	"m1021"
"343"	"ENSG00000162551"	"ENSG00000100372"	"m1021"
"346"	"ENSG00000162551"	"ENSG00000169710"	"m1021"
