"from"	"to"	"Metabolite"
"367"	"ENSG00000106633"	"ENSG00000169710"	"m1019"
"383"	"ENSG00000110195"	"ENSG00000169710"	"m1019"
"391"	"ENSG00000111058"	"ENSG00000169710"	"m1019"
"399"	"ENSG00000117308"	"ENSG00000169710"	"m1019"
"431"	"ENSG00000107798"	"ENSG00000169710"	"m1019"
"439"	"ENSG00000162551"	"ENSG00000169710"	"m1019"
"491"	"ENSG00000107798"	"ENSG00000107798"	"m1033"
"492"	"ENSG00000107798"	"ENSG00000170835"	"m1033"
"504"	"ENSG00000006534"	"ENSG00000068366"	"m1038"
"505"	"ENSG00000006534"	"ENSG00000103740"	"m1038"
"506"	"ENSG00000006534"	"ENSG00000123983"	"m1038"
"507"	"ENSG00000006534"	"ENSG00000130377"	"m1038"
"508"	"ENSG00000006534"	"ENSG00000140284"	"m1038"
"509"	"ENSG00000006534"	"ENSG00000151726"	"m1038"
"510"	"ENSG00000006534"	"ENSG00000164398"	"m1038"
"511"	"ENSG00000006534"	"ENSG00000197142"	"m1038"
"512"	"ENSG00000006534"	"ENSG00000239642"	"m1038"
"514"	"ENSG00000006534"	"ENSG00000086159"	"m1038"
"515"	"ENSG00000006534"	"ENSG00000100170"	"m1038"
"516"	"ENSG00000006534"	"ENSG00000103375"	"m1038"
"517"	"ENSG00000006534"	"ENSG00000143595"	"m1038"
"518"	"ENSG00000006534"	"ENSG00000161798"	"m1038"
"519"	"ENSG00000006534"	"ENSG00000165269"	"m1038"
"520"	"ENSG00000006534"	"ENSG00000165272"	"m1038"
"521"	"ENSG00000006534"	"ENSG00000167580"	"m1038"
"522"	"ENSG00000006534"	"ENSG00000171885"	"m1038"
"523"	"ENSG00000006534"	"ENSG00000240583"	"m1038"
"524"	"ENSG00000006534"	"ENSG00000259916"	"m1038"
"525"	"ENSG00000006534"	"ENSG00000146701"	"m1038"
"538"	"ENSG00000006534"	"ENSG00000131069"	"m1038"
"539"	"ENSG00000086159"	"ENSG00000101911"	"m1039"
"540"	"ENSG00000086159"	"ENSG00000147224"	"m1039"
"541"	"ENSG00000086159"	"ENSG00000229937"	"m1039"
"543"	"ENSG00000086159"	"ENSG00000138801"	"m1039"
"544"	"ENSG00000086159"	"ENSG00000198682"	"m1039"
"546"	"ENSG00000086159"	"ENSG00000116157"	"m1039"
"547"	"ENSG00000086159"	"ENSG00000117450"	"m1039"
"548"	"ENSG00000086159"	"ENSG00000117592"	"m1039"
"549"	"ENSG00000086159"	"ENSG00000126432"	"m1039"
"550"	"ENSG00000086159"	"ENSG00000164294"	"m1039"
"551"	"ENSG00000086159"	"ENSG00000165672"	"m1039"
"552"	"ENSG00000086159"	"ENSG00000167468"	"m1039"
