"from"	"to"	"Metabolite"
"162"	"ENSG00000134538"	"ENSG00000184227"	"m1007"
"163"	"ENSG00000134538"	"ENSG00000242110"	"m1007"
"165"	"ENSG00000178700"	"ENSG00000023839"	"m1008"
"166"	"ENSG00000178700"	"ENSG00000103222"	"m1008"
"167"	"ENSG00000178700"	"ENSG00000108846"	"m1008"
"168"	"ENSG00000178700"	"ENSG00000169710"	"m1008"
"169"	"ENSG00000178700"	"ENSG00000134538"	"m1008"
"170"	"ENSG00000178700"	"ENSG00000105398"	"m1008"
"172"	"ENSG00000091140 and ENSG00000140905 and ENSG00000145020 and ENSG00000178445"	"ENSG00000023839"	"m1008"
"173"	"ENSG00000091140 and ENSG00000140905 and ENSG00000145020 and ENSG00000178445"	"ENSG00000103222"	"m1008"
"174"	"ENSG00000091140 and ENSG00000140905 and ENSG00000145020 and ENSG00000178445"	"ENSG00000108846"	"m1008"
"175"	"ENSG00000091140 and ENSG00000140905 and ENSG00000145020 and ENSG00000178445"	"ENSG00000169710"	"m1008"
"176"	"ENSG00000091140 and ENSG00000140905 and ENSG00000145020 and ENSG00000178445"	"ENSG00000134538"	"m1008"
"177"	"ENSG00000091140 and ENSG00000140905 and ENSG00000145020 and ENSG00000178445"	"ENSG00000105398"	"m1008"
"179"	"ENSG00000161267"	"ENSG00000023839"	"m1008"
"180"	"ENSG00000161267"	"ENSG00000103222"	"m1008"
"181"	"ENSG00000161267"	"ENSG00000108846"	"m1008"
"182"	"ENSG00000161267"	"ENSG00000169710"	"m1008"
"183"	"ENSG00000161267"	"ENSG00000134538"	"m1008"
"184"	"ENSG00000161267"	"ENSG00000105398"	"m1008"
"186"	"ENSG00000084754 and ENSG00000138029 and ENSG00000167315"	"ENSG00000023839"	"m1008"
"187"	"ENSG00000084754 and ENSG00000138029 and ENSG00000167315"	"ENSG00000103222"	"m1008"
"188"	"ENSG00000084754 and ENSG00000138029 and ENSG00000167315"	"ENSG00000108846"	"m1008"
"189"	"ENSG00000084754 and ENSG00000138029 and ENSG00000167315"	"ENSG00000169710"	"m1008"
"190"	"ENSG00000084754 and ENSG00000138029 and ENSG00000167315"	"ENSG00000134538"	"m1008"
"191"	"ENSG00000084754 and ENSG00000138029 and ENSG00000167315"	"ENSG00000105398"	"m1008"
"193"	"ENSG00000100714"	"ENSG00000023839"	"m1008"
"194"	"ENSG00000100714"	"ENSG00000103222"	"m1008"
"195"	"ENSG00000100714"	"ENSG00000108846"	"m1008"
"196"	"ENSG00000100714"	"ENSG00000169710"	"m1008"
"197"	"ENSG00000100714"	"ENSG00000134538"	"m1008"
"198"	"ENSG00000100714"	"ENSG00000105398"	"m1008"
"214"	"ENSG00000138413"	"ENSG00000023839"	"m1008"
"215"	"ENSG00000138413"	"ENSG00000103222"	"m1008"
"216"	"ENSG00000138413"	"ENSG00000108846"	"m1008"
"217"	"ENSG00000138413"	"ENSG00000169710"	"m1008"
"218"	"ENSG00000138413"	"ENSG00000134538"	"m1008"
"219"	"ENSG00000138413"	"ENSG00000105398"	"m1008"
"221"	"ENSG00000059573"	"ENSG00000023839"	"m1008"
"222"	"ENSG00000059573"	"ENSG00000103222"	"m1008"
"223"	"ENSG00000059573"	"ENSG00000108846"	"m1008"
"224"	"ENSG00000059573"	"ENSG00000169710"	"m1008"
"225"	"ENSG00000059573"	"ENSG00000134538"	"m1008"
"226"	"ENSG00000059573"	"ENSG00000105398"	"m1008"
"242"	"ENSG00000084754 and ENSG00000113790 and ENSG00000127884"	"ENSG00000023839"	"m1008"
"243"	"ENSG00000084754 and ENSG00000113790 and ENSG00000127884"	"ENSG00000103222"	"m1008"
"244"	"ENSG00000084754 and ENSG00000113790 and ENSG00000127884"	"ENSG00000108846"	"m1008"
"245"	"ENSG00000084754 and ENSG00000113790 and ENSG00000127884"	"ENSG00000169710"	"m1008"
"246"	"ENSG00000084754 and ENSG00000113790 and ENSG00000127884"	"ENSG00000134538"	"m1008"
"247"	"ENSG00000084754 and ENSG00000113790 and ENSG00000127884"	"ENSG00000105398"	"m1008"
"249"	"ENSG00000072210"	"ENSG00000023839"	"m1008"
"250"	"ENSG00000072210"	"ENSG00000103222"	"m1008"
"251"	"ENSG00000072210"	"ENSG00000108846"	"m1008"
"252"	"ENSG00000072210"	"ENSG00000169710"	"m1008"
"253"	"ENSG00000072210"	"ENSG00000134538"	"m1008"
"254"	"ENSG00000072210"	"ENSG00000105398"	"m1008"
"256"	"ENSG00000113161"	"ENSG00000023839"	"m1008"
"257"	"ENSG00000113161"	"ENSG00000103222"	"m1008"
"258"	"ENSG00000113161"	"ENSG00000108846"	"m1008"
"259"	"ENSG00000113161"	"ENSG00000169710"	"m1008"
"260"	"ENSG00000113161"	"ENSG00000134538"	"m1008"
"261"	"ENSG00000113161"	"ENSG00000105398"	"m1008"
"280"	"ENSG00000107798"	"ENSG00000169710"	"m1009"
"284"	"ENSG00000107798"	"ENSG00000087008"	"m1009"
"285"	"ENSG00000107798"	"ENSG00000161533"	"m1009"
"286"	"ENSG00000107798"	"ENSG00000100372"	"m1009"
"310"	"ENSG00000153574"	"ENSG00000169710"	"m1009"
"314"	"ENSG00000153574"	"ENSG00000087008"	"m1009"
"315"	"ENSG00000153574"	"ENSG00000161533"	"m1009"
"316"	"ENSG00000153574"	"ENSG00000100372"	"m1009"
"340"	"ENSG00000100116"	"ENSG00000169710"	"m1009"
"344"	"ENSG00000100116"	"ENSG00000087008"	"m1009"
"345"	"ENSG00000100116"	"ENSG00000161533"	"m1009"
"346"	"ENSG00000100116"	"ENSG00000100372"	"m1009"
"370"	"ENSG00000117054"	"ENSG00000169710"	"m1009"
"374"	"ENSG00000117054"	"ENSG00000087008"	"m1009"
"375"	"ENSG00000117054"	"ENSG00000161533"	"m1009"
"376"	"ENSG00000117054"	"ENSG00000100372"	"m1009"
"385"	"ENSG00000196177"	"ENSG00000169710"	"m1009"
"389"	"ENSG00000196177"	"ENSG00000087008"	"m1009"
"390"	"ENSG00000196177"	"ENSG00000161533"	"m1009"
"391"	"ENSG00000196177"	"ENSG00000100372"	"m1009"
"404"	"ENSG00000100714"	"ENSG00000087008"	"m1009"
"405"	"ENSG00000100714"	"ENSG00000161533"	"m1009"
"406"	"ENSG00000100714"	"ENSG00000100372"	"m1009"
"445"	"ENSG00000111058"	"ENSG00000169710"	"m1009"
"449"	"ENSG00000111058"	"ENSG00000087008"	"m1009"
"450"	"ENSG00000111058"	"ENSG00000161533"	"m1009"
"451"	"ENSG00000111058"	"ENSG00000100372"	"m1009"
"460"	"ENSG00000162066"	"ENSG00000169710"	"m1009"
"464"	"ENSG00000162066"	"ENSG00000087008"	"m1009"
"465"	"ENSG00000162066"	"ENSG00000161533"	"m1009"
"466"	"ENSG00000162066"	"ENSG00000100372"	"m1009"
"475"	"ENSG00000106633"	"ENSG00000169710"	"m1009"
"479"	"ENSG00000106633"	"ENSG00000087008"	"m1009"
"480"	"ENSG00000106633"	"ENSG00000161533"	"m1009"
"481"	"ENSG00000106633"	"ENSG00000100372"	"m1009"
"490"	"ENSG00000117308"	"ENSG00000169710"	"m1009"
"494"	"ENSG00000117308"	"ENSG00000087008"	"m1009"
"495"	"ENSG00000117308"	"ENSG00000161533"	"m1009"
"496"	"ENSG00000117308"	"ENSG00000100372"	"m1009"
"520"	"ENSG00000104522"	"ENSG00000169710"	"m1009"
"524"	"ENSG00000104522"	"ENSG00000087008"	"m1009"
"525"	"ENSG00000104522"	"ENSG00000161533"	"m1009"
"526"	"ENSG00000104522"	"ENSG00000100372"	"m1009"
"550"	"ENSG00000176974"	"ENSG00000169710"	"m1009"
"554"	"ENSG00000176974"	"ENSG00000087008"	"m1009"
"555"	"ENSG00000176974"	"ENSG00000161533"	"m1009"
"556"	"ENSG00000176974"	"ENSG00000100372"	"m1009"
"565"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000169710"	"m1009"
"569"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000087008"	"m1009"
"570"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000161533"	"m1009"
"571"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000100372"	"m1009"
"580"	"ENSG00000110195"	"ENSG00000169710"	"m1009"
"584"	"ENSG00000110195"	"ENSG00000087008"	"m1009"
"585"	"ENSG00000110195"	"ENSG00000161533"	"m1009"
"586"	"ENSG00000110195"	"ENSG00000100372"	"m1009"
"610"	"ENSG00000162551"	"ENSG00000169710"	"m1009"
"614"	"ENSG00000162551"	"ENSG00000087008"	"m1009"
"615"	"ENSG00000162551"	"ENSG00000161533"	"m1009"
"616"	"ENSG00000162551"	"ENSG00000100372"	"m1009"
"625"	"ENSG00000157353"	"ENSG00000169710"	"m1009"
"629"	"ENSG00000157353"	"ENSG00000087008"	"m1009"
"630"	"ENSG00000157353"	"ENSG00000161533"	"m1009"
"631"	"ENSG00000157353"	"ENSG00000100372"	"m1009"
"655"	"ENSG00000147119"	"ENSG00000169710"	"m1009"
"659"	"ENSG00000147119"	"ENSG00000087008"	"m1009"
"660"	"ENSG00000147119"	"ENSG00000161533"	"m1009"
"661"	"ENSG00000147119"	"ENSG00000100372"	"m1009"
"700"	"ENSG00000107798"	"ENSG00000107798"	"m1025"
"701"	"ENSG00000107798"	"ENSG00000170835"	"m1025"
"716"	"ENSG00000006534"	"ENSG00000146701"	"m1030"
"717"	"ENSG00000006534"	"ENSG00000086159"	"m1030"
"718"	"ENSG00000006534"	"ENSG00000100170"	"m1030"
"719"	"ENSG00000006534"	"ENSG00000103375"	"m1030"
"720"	"ENSG00000006534"	"ENSG00000143595"	"m1030"
