"from"	"to"	"Metabolite"
"283"	"ENSG00000069764"	"ENSG00000095321"	"m1077"
"284"	"ENSG00000069764"	"ENSG00000157184"	"m1077"
"288"	"ENSG00000093010"	"ENSG00000002726"	"m108"
"289"	"ENSG00000093010"	"ENSG00000131471"	"m108"
"290"	"ENSG00000093010"	"ENSG00000131480"	"m108"
"412"	"ENSG00000076555"	"ENSG00000131979"	"m1087"
"413"	"ENSG00000131473"	"ENSG00000117308"	"m1088"
"414"	"ENSG00000117143"	"ENSG00000076555"	"m1091"
"415"	"ENSG00000117143"	"ENSG00000278540"	"m1091"
"416"	"ENSG00000131979"	"ENSG00000131473"	"m1092"
"417"	"ENSG00000158019"	"ENSG00000118596"	"m1095"
"418"	"ENSG00000158019"	"ENSG00000141526"	"m1095"
"419"	"ENSG00000158019"	"ENSG00000155380"	"m1095"
"420"	"ENSG00000162365"	"ENSG00000197838"	"m1098"
"421"	"ENSG00000162365"	"ENSG00000198077"	"m1098"
"422"	"ENSG00000162365"	"ENSG00000255974"	"m1098"
"429"	"ENSG00000021488 and ENSG00000103064 and ENSG00000138079"	"ENSG00000151348 and ENSG00000182197"	"m110"
"430"	"ENSG00000021488 and ENSG00000103064 and ENSG00000138079"	"ENSG00000012232"	"m110"
"431"	"ENSG00000021488 and ENSG00000103064 and ENSG00000138079"	"ENSG00000158008"	"m110"
"433"	"ENSG00000152463"	"ENSG00000149742"	"m1102"
"434"	"ENSG00000152463"	"ENSG00000175003"	"m1102"
"435"	"ENSG00000152463"	"ENSG00000178537"	"m1102"
"436"	"ENSG00000152463"	"ENSG00000197119"	"m1102"
"437"	"ENSG00000152463"	"ENSG00000197208"	"m1102"
"438"	"ENSG00000169710"	"ENSG00000149742"	"m1102"
"439"	"ENSG00000169710"	"ENSG00000175003"	"m1102"
"440"	"ENSG00000169710"	"ENSG00000178537"	"m1102"
"441"	"ENSG00000169710"	"ENSG00000197119"	"m1102"
"442"	"ENSG00000169710"	"ENSG00000197208"	"m1102"
"444"	"ENSG00000155380"	"ENSG00000111144"	"m1105"
"445"	"ENSG00000155380"	"ENSG00000176393"	"m1105"
"450"	"ENSG00000083807"	"ENSG00000068903"	"m1118"
"451"	"ENSG00000083807"	"ENSG00000077463"	"m1118"
"452"	"ENSG00000083807"	"ENSG00000078124"	"m1118"
"453"	"ENSG00000083807"	"ENSG00000096717"	"m1118"
"454"	"ENSG00000083807"	"ENSG00000124523"	"m1118"
"455"	"ENSG00000083807"	"ENSG00000124596"	"m1118"
"456"	"ENSG00000083807"	"ENSG00000132744"	"m1118"
"457"	"ENSG00000083807"	"ENSG00000133315"	"m1118"
"458"	"ENSG00000083807"	"ENSG00000138744"	"m1118"
"459"	"ENSG00000083807"	"ENSG00000142082"	"m1118"
"460"	"ENSG00000083807"	"ENSG00000156795"	"m1118"
"461"	"ENSG00000083807"	"ENSG00000157045"	"m1118"
"462"	"ENSG00000083807"	"ENSG00000172264"	"m1118"
"463"	"ENSG00000083807"	"ENSG00000187531"	"m1118"
"464"	"ENSG00000084453 and ENSG00000111700"	"ENSG00000068903"	"m1118"
"465"	"ENSG00000084453 and ENSG00000111700"	"ENSG00000077463"	"m1118"
"466"	"ENSG00000084453 and ENSG00000111700"	"ENSG00000078124"	"m1118"
"467"	"ENSG00000084453 and ENSG00000111700"	"ENSG00000096717"	"m1118"
"468"	"ENSG00000084453 and ENSG00000111700"	"ENSG00000124523"	"m1118"
"469"	"ENSG00000084453 and ENSG00000111700"	"ENSG00000124596"	"m1118"
"470"	"ENSG00000084453 and ENSG00000111700"	"ENSG00000132744"	"m1118"
"471"	"ENSG00000084453 and ENSG00000111700"	"ENSG00000133315"	"m1118"
"472"	"ENSG00000084453 and ENSG00000111700"	"ENSG00000138744"	"m1118"
"473"	"ENSG00000084453 and ENSG00000111700"	"ENSG00000142082"	"m1118"
"474"	"ENSG00000084453 and ENSG00000111700"	"ENSG00000156795"	"m1118"
"475"	"ENSG00000084453 and ENSG00000111700"	"ENSG00000157045"	"m1118"
"476"	"ENSG00000084453 and ENSG00000111700"	"ENSG00000172264"	"m1118"
"477"	"ENSG00000084453 and ENSG00000111700"	"ENSG00000187531"	"m1118"
"478"	"ENSG00000068903"	"ENSG00000072778"	"m1119"
"479"	"ENSG00000068903"	"ENSG00000115361"	"m1119"
