"from"	"to"	"Metabolite"
"732"	"ENSG00000180432"	"ENSG00000197165"	"m1134"
"733"	"ENSG00000180432"	"ENSG00000213648"	"m1134"
"734"	"ENSG00000180432"	"ENSG00000261052"	"m1134"
"735"	"ENSG00000180432"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"m1134"
"747"	"ENSG00000108839"	"ENSG00000068366"	"m114"
"748"	"ENSG00000108839"	"ENSG00000103740"	"m114"
"749"	"ENSG00000108839"	"ENSG00000123983"	"m114"
"750"	"ENSG00000108839"	"ENSG00000130377"	"m114"
"751"	"ENSG00000108839"	"ENSG00000140284"	"m114"
"752"	"ENSG00000108839"	"ENSG00000151726"	"m114"
"753"	"ENSG00000108839"	"ENSG00000164398"	"m114"
"754"	"ENSG00000108839"	"ENSG00000197142"	"m114"
"755"	"ENSG00000108839"	"ENSG00000239642"	"m114"
"756"	"ENSG00000108839"	"ENSG00000108839"	"m114"
"768"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000156110"	"m1141"
"769"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000156136"	"m1141"
"770"	"ENSG00000149742"	"ENSG00000169710"	"m1144"
"771"	"ENSG00000149742"	"ENSG00000152463"	"m1144"
"773"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000183044"	"m1147"
"777"	"ENSG00000165841"	"ENSG00000183044"	"m1147"
"786"	"ENSG00000088305 and ENSG00000130816"	"ENSG00000088826"	"m1155"
"790"	"ENSG00000130164"	"ENSG00000084754 and ENSG00000138029 and ENSG00000167315"	"m1158"
"800"	"ENSG00000169710"	"ENSG00000073734"	"m1169"
"801"	"ENSG00000169710"	"ENSG00000103222"	"m1169"
"802"	"ENSG00000169710"	"ENSG00000108846"	"m1169"
"803"	"ENSG00000169710"	"ENSG00000125257"	"m1169"
"804"	"ENSG00000169710"	"ENSG00000163959"	"m1169"
"805"	"ENSG00000169710"	"ENSG00000186198"	"m1169"
"813"	"ENSG00000103064"	"ENSG00000103064"	"m1171"
"814"	"ENSG00000103064"	"ENSG00000103257"	"m1171"
"815"	"ENSG00000103064"	"ENSG00000057252"	"m1172"
"816"	"ENSG00000103064"	"ENSG00000167780"	"m1172"
"817"	"ENSG00000057252"	"ENSG00000103257"	"m1176"
"818"	"ENSG00000074800"	"ENSG00000103257"	"m1176"
"819"	"ENSG00000103257"	"ENSG00000072778"	"m1180"
"820"	"ENSG00000103257"	"ENSG00000115361"	"m1180"
"821"	"ENSG00000103257"	"ENSG00000117054"	"m1180"
"822"	"ENSG00000103257"	"ENSG00000177646"	"m1180"
"823"	"ENSG00000103257"	"ENSG00000120437"	"m1181"
"832"	"ENSG00000099797"	"ENSG00000074696"	"m1188"
"833"	"ENSG00000099797"	"ENSG00000146066"	"m1188"
"834"	"ENSG00000099797"	"ENSG00000165996"	"m1188"
"835"	"ENSG00000099797"	"ENSG00000188921"	"m1188"
"836"	"ENSG00000099797"	"ENSG00000206527"	"m1188"
"837"	"ENSG00000099797"	"ENSG00000104823"	"m1188"
"838"	"ENSG00000099797"	"ENSG00000167969"	"m1188"
"839"	"ENSG00000099797"	"ENSG00000198721"	"m1188"
"849"	"ENSG00000104823"	"ENSG00000057252"	"m1190"
"850"	"ENSG00000104823"	"ENSG00000167780"	"m1190"
"851"	"ENSG00000162365"	"ENSG00000162365"	"m1195"
"852"	"ENSG00000162365"	"ENSG00000187048"	"m1195"
