"from"	"to"	"Metabolite"
"562"	"ENSG00000120053"	"ENSG00000125166"	"m1168"
"563"	"ENSG00000108839"	"ENSG00000108839"	"m117"
"564"	"ENSG00000108839"	"ENSG00000068366"	"m117"
"565"	"ENSG00000108839"	"ENSG00000103740"	"m117"
"566"	"ENSG00000108839"	"ENSG00000123983"	"m117"
"567"	"ENSG00000108839"	"ENSG00000130377"	"m117"
"568"	"ENSG00000108839"	"ENSG00000140284"	"m117"
"569"	"ENSG00000108839"	"ENSG00000151726"	"m117"
"570"	"ENSG00000108839"	"ENSG00000164398"	"m117"
"571"	"ENSG00000108839"	"ENSG00000197142"	"m117"
"572"	"ENSG00000108839"	"ENSG00000239642"	"m117"
"593"	"ENSG00000179142"	"ENSG00000119723"	"m1170"
"594"	"ENSG00000179142"	"ENSG00000130649"	"m1170"
"595"	"ENSG00000179142"	"ENSG00000145476"	"m1170"
"602"	"ENSG00000156510"	"ENSG00000105220"	"m1177"
"603"	"ENSG00000055609 and ENSG00000272333"	"ENSG00000114902 and ENSG00000118363 and ENSG00000129128 and ENSG00000140612 and ENSG00000166562"	"m1180"
"604"	"ENSG00000103064"	"ENSG00000007350"	"m1181"
"605"	"ENSG00000103064"	"ENSG00000151005"	"m1181"
"606"	"ENSG00000103064"	"ENSG00000163931"	"m1181"
"607"	"ENSG00000084754 and ENSG00000138029 and ENSG00000167315"	"ENSG00000103064"	"m1182"
"608"	"ENSG00000084754 and ENSG00000138029 and ENSG00000167315"	"ENSG00000103257"	"m1182"
"609"	"ENSG00000130649"	"ENSG00000183032"	"m1185"
"627"	"ENSG00000084453 and ENSG00000111700"	"ENSG00000107798"	"m1194"
"628"	"ENSG00000084453 and ENSG00000111700"	"ENSG00000170835"	"m1194"
"630"	"ENSG00000107798"	"ENSG00000084754 and ENSG00000138029 and ENSG00000167315"	"m1196"
"642"	"ENSG00000196517"	"ENSG00000241635"	"m1206"
"643"	"ENSG00000196517"	"ENSG00000242366"	"m1206"
"644"	"ENSG00000196517"	"ENSG00000242515"	"m1206"
"647"	"ENSG00000103222"	"ENSG00000241635"	"m1206"
"648"	"ENSG00000103222"	"ENSG00000242366"	"m1206"
"649"	"ENSG00000103222"	"ENSG00000242515"	"m1206"
"655"	"ENSG00000083123"	"ENSG00000106633"	"m1210"
"656"	"ENSG00000083123"	"ENSG00000156510"	"m1210"
"657"	"ENSG00000083123"	"ENSG00000156515"	"m1210"
"658"	"ENSG00000083123"	"ENSG00000159399"	"m1210"
"659"	"ENSG00000083123"	"ENSG00000160883"	"m1210"
"670"	"ENSG00000072042"	"ENSG00000106633"	"m1210"
"671"	"ENSG00000072042"	"ENSG00000156510"	"m1210"
"672"	"ENSG00000072042"	"ENSG00000156515"	"m1210"
"673"	"ENSG00000072042"	"ENSG00000159399"	"m1210"
"674"	"ENSG00000072042"	"ENSG00000160883"	"m1210"
"680"	"ENSG00000125166"	"ENSG00000106633"	"m1210"
"681"	"ENSG00000125166"	"ENSG00000156510"	"m1210"
"682"	"ENSG00000125166"	"ENSG00000156515"	"m1210"
"683"	"ENSG00000125166"	"ENSG00000159399"	"m1210"
"684"	"ENSG00000125166"	"ENSG00000160883"	"m1210"
"685"	"ENSG00000241635"	"ENSG00000106633"	"m1210"
"686"	"ENSG00000241635"	"ENSG00000156510"	"m1210"
"687"	"ENSG00000241635"	"ENSG00000156515"	"m1210"
"688"	"ENSG00000241635"	"ENSG00000159399"	"m1210"
"689"	"ENSG00000241635"	"ENSG00000160883"	"m1210"
"700"	"ENSG00000060971"	"ENSG00000106633"	"m1210"
"701"	"ENSG00000060971"	"ENSG00000156510"	"m1210"
"702"	"ENSG00000060971"	"ENSG00000156515"	"m1210"
"703"	"ENSG00000060971"	"ENSG00000159399"	"m1210"
