"from"	"to"	"Metabolite"
"547"	"ENSG00000006534"	"ENSG00000164398"	"m1042"
"548"	"ENSG00000006534"	"ENSG00000197142"	"m1042"
"549"	"ENSG00000006534"	"ENSG00000239642"	"m1042"
"550"	"ENSG00000006534"	"ENSG00000086159"	"m1042"
"551"	"ENSG00000006534"	"ENSG00000100170"	"m1042"
"552"	"ENSG00000006534"	"ENSG00000103375"	"m1042"
"553"	"ENSG00000006534"	"ENSG00000143595"	"m1042"
"554"	"ENSG00000006534"	"ENSG00000161798"	"m1042"
"555"	"ENSG00000006534"	"ENSG00000165269"	"m1042"
"556"	"ENSG00000006534"	"ENSG00000165272"	"m1042"
"557"	"ENSG00000006534"	"ENSG00000167580"	"m1042"
"558"	"ENSG00000006534"	"ENSG00000171885"	"m1042"
"559"	"ENSG00000006534"	"ENSG00000240583"	"m1042"
"560"	"ENSG00000006534"	"ENSG00000259916"	"m1042"
"561"	"ENSG00000006534"	"ENSG00000172497"	"m1042"
"563"	"ENSG00000086159"	"ENSG00000138801"	"m1043"
"564"	"ENSG00000086159"	"ENSG00000198682"	"m1043"
"567"	"ENSG00000086159"	"ENSG00000068366"	"m1043"
"568"	"ENSG00000086159"	"ENSG00000103740"	"m1043"
"569"	"ENSG00000086159"	"ENSG00000123983"	"m1043"
"570"	"ENSG00000086159"	"ENSG00000130377"	"m1043"
"571"	"ENSG00000086159"	"ENSG00000140284"	"m1043"
"572"	"ENSG00000086159"	"ENSG00000151726"	"m1043"
"573"	"ENSG00000086159"	"ENSG00000164398"	"m1043"
"574"	"ENSG00000086159"	"ENSG00000197142"	"m1043"
"575"	"ENSG00000086159"	"ENSG00000239642"	"m1043"
"578"	"ENSG00000086159"	"ENSG00000054179"	"m1043"
"579"	"ENSG00000086159"	"ENSG00000138185"	"m1043"
"580"	"ENSG00000086159"	"ENSG00000168032"	"m1043"
"581"	"ENSG00000086159"	"ENSG00000171302"	"m1043"
"582"	"ENSG00000086159"	"ENSG00000187097"	"m1043"
"583"	"ENSG00000086159"	"ENSG00000188833"	"m1043"
"584"	"ENSG00000086159"	"ENSG00000197217"	"m1043"
"585"	"ENSG00000086159"	"ENSG00000197586"	"m1043"
"589"	"ENSG00000086159"	"ENSG00000116157"	"m1043"
"590"	"ENSG00000086159"	"ENSG00000117450"	"m1043"
"591"	"ENSG00000086159"	"ENSG00000117592"	"m1043"
"592"	"ENSG00000086159"	"ENSG00000126432"	"m1043"
"593"	"ENSG00000086159"	"ENSG00000164294"	"m1043"
"594"	"ENSG00000086159"	"ENSG00000165672"	"m1043"
"595"	"ENSG00000086159"	"ENSG00000167468"	"m1043"
"596"	"ENSG00000086159"	"ENSG00000167815"	"m1043"
"597"	"ENSG00000086159"	"ENSG00000176153"	"m1043"
"598"	"ENSG00000086159"	"ENSG00000198704"	"m1043"
"599"	"ENSG00000086159"	"ENSG00000211445"	"m1043"
"600"	"ENSG00000086159"	"ENSG00000224586"	"m1043"
"601"	"ENSG00000086159"	"ENSG00000233276"	"m1043"
"602"	"ENSG00000086159"	"ENSG00000101911"	"m1043"
"603"	"ENSG00000086159"	"ENSG00000147224"	"m1043"
"604"	"ENSG00000086159"	"ENSG00000229937"	"m1043"
"615"	"ENSG00000134538"	"ENSG00000057252"	"m1049"
"616"	"ENSG00000134538"	"ENSG00000167780"	"m1049"
"618"	"ENSG00000007350"	"ENSG00000057252"	"m1049"
"619"	"ENSG00000007350"	"ENSG00000167780"	"m1049"
"621"	"ENSG00000107798"	"ENSG00000057252"	"m1049"
"622"	"ENSG00000107798"	"ENSG00000167780"	"m1049"
"627"	"ENSG00000093010"	"ENSG00000002726"	"m105"
"628"	"ENSG00000093010"	"ENSG00000131471"	"m105"
"629"	"ENSG00000093010"	"ENSG00000131480"	"m105"
"630"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000134538"	"m1050"
"631"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000087076"	"m1050"
"632"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000099377"	"m1050"
"633"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000100867"	"m1050"
"634"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000109854"	"m1050"
"635"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000121039"	"m1050"
"636"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000138400"	"m1050"
"637"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000139988"	"m1050"
"638"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000145439"	"m1050"
"639"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000159692"	"m1050"
"640"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000160439"	"m1050"
"641"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000164039"	"m1050"
"642"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000167733"	"m1050"
"643"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000170426"	"m1050"
"644"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000170786"	"m1050"
"645"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000176387"	"m1050"
"646"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000183921"	"m1050"
