"from"	"to"	"Metabolite"
"29136"	"ENSG00000176974"	"ENSG00000161533"	"m1119"
"29137"	"ENSG00000176974"	"ENSG00000100372"	"m1119"
"29144"	"ENSG00000162551"	"ENSG00000169710"	"m1119"
"29150"	"ENSG00000162551"	"ENSG00000087008"	"m1119"
"29151"	"ENSG00000162551"	"ENSG00000161533"	"m1119"
"29152"	"ENSG00000162551"	"ENSG00000100372"	"m1119"
"29159"	"ENSG00000196177"	"ENSG00000169710"	"m1119"
"29165"	"ENSG00000196177"	"ENSG00000087008"	"m1119"
"29166"	"ENSG00000196177"	"ENSG00000161533"	"m1119"
"29167"	"ENSG00000196177"	"ENSG00000100372"	"m1119"
"29219"	"ENSG00000110195"	"ENSG00000169710"	"m1119"
"29225"	"ENSG00000110195"	"ENSG00000087008"	"m1119"
"29226"	"ENSG00000110195"	"ENSG00000161533"	"m1119"
"29227"	"ENSG00000110195"	"ENSG00000100372"	"m1119"
"29296"	"ENSG00000093010"	"ENSG00000002726"	"m114"
"29297"	"ENSG00000093010"	"ENSG00000131471"	"m114"
"29298"	"ENSG00000093010"	"ENSG00000131480"	"m114"
"29301"	"ENSG00000006534"	"ENSG00000146701"	"m1140"
"29302"	"ENSG00000006534"	"ENSG00000134538"	"m1140"
"29303"	"ENSG00000006534"	"ENSG00000086159"	"m1140"
"29304"	"ENSG00000006534"	"ENSG00000100170"	"m1140"
"29305"	"ENSG00000006534"	"ENSG00000103375"	"m1140"
"29306"	"ENSG00000006534"	"ENSG00000143595"	"m1140"
"29307"	"ENSG00000006534"	"ENSG00000161798"	"m1140"
"29308"	"ENSG00000006534"	"ENSG00000165269"	"m1140"
"29309"	"ENSG00000006534"	"ENSG00000165272"	"m1140"
"29310"	"ENSG00000006534"	"ENSG00000167580"	"m1140"
"29311"	"ENSG00000006534"	"ENSG00000171885"	"m1140"
"29312"	"ENSG00000006534"	"ENSG00000240583"	"m1140"
"29313"	"ENSG00000006534"	"ENSG00000259916"	"m1140"
"29314"	"ENSG00000006534"	"ENSG00000054179"	"m1140"
"29315"	"ENSG00000006534"	"ENSG00000138185"	"m1140"
"29316"	"ENSG00000006534"	"ENSG00000168032"	"m1140"
"29317"	"ENSG00000006534"	"ENSG00000171302"	"m1140"
"29318"	"ENSG00000006534"	"ENSG00000187097"	"m1140"
"29319"	"ENSG00000006534"	"ENSG00000188833"	"m1140"
"29320"	"ENSG00000006534"	"ENSG00000197217"	"m1140"
"29321"	"ENSG00000006534"	"ENSG00000197586"	"m1140"
"29323"	"ENSG00000006534"	"ENSG00000131069"	"m1140"
"29334"	"ENSG00000086159"	"ENSG00000068366"	"m1141"
"29335"	"ENSG00000086159"	"ENSG00000103740"	"m1141"
"29336"	"ENSG00000086159"	"ENSG00000123983"	"m1141"
"29337"	"ENSG00000086159"	"ENSG00000130377"	"m1141"
"29338"	"ENSG00000086159"	"ENSG00000140284"	"m1141"
"29339"	"ENSG00000086159"	"ENSG00000151726"	"m1141"
"29340"	"ENSG00000086159"	"ENSG00000164398"	"m1141"
"29341"	"ENSG00000086159"	"ENSG00000197142"	"m1141"
"29342"	"ENSG00000086159"	"ENSG00000239642"	"m1141"
"29343"	"ENSG00000086159"	"ENSG00000138801"	"m1141"
"29344"	"ENSG00000086159"	"ENSG00000198682"	"m1141"
"29345"	"ENSG00000086159"	"ENSG00000101911"	"m1141"
"29346"	"ENSG00000086159"	"ENSG00000147224"	"m1141"
"29347"	"ENSG00000086159"	"ENSG00000229937"	"m1141"
"29349"	"ENSG00000086159"	"ENSG00000054179"	"m1141"
"29350"	"ENSG00000086159"	"ENSG00000138185"	"m1141"
"29351"	"ENSG00000086159"	"ENSG00000168032"	"m1141"
"29352"	"ENSG00000086159"	"ENSG00000171302"	"m1141"
"29353"	"ENSG00000086159"	"ENSG00000187097"	"m1141"
"29354"	"ENSG00000086159"	"ENSG00000188833"	"m1141"
"29355"	"ENSG00000086159"	"ENSG00000197217"	"m1141"
"29356"	"ENSG00000086159"	"ENSG00000197586"	"m1141"
"29358"	"ENSG00000086159"	"ENSG00000116157"	"m1141"
"29359"	"ENSG00000086159"	"ENSG00000117450"	"m1141"
"29360"	"ENSG00000086159"	"ENSG00000117592"	"m1141"
"29361"	"ENSG00000086159"	"ENSG00000126432"	"m1141"
"29362"	"ENSG00000086159"	"ENSG00000164294"	"m1141"
"29363"	"ENSG00000086159"	"ENSG00000165672"	"m1141"
"29364"	"ENSG00000086159"	"ENSG00000167468"	"m1141"
"29365"	"ENSG00000086159"	"ENSG00000167815"	"m1141"
"29366"	"ENSG00000086159"	"ENSG00000176153"	"m1141"
"29367"	"ENSG00000086159"	"ENSG00000198704"	"m1141"
"29368"	"ENSG00000086159"	"ENSG00000211445"	"m1141"
"29369"	"ENSG00000086159"	"ENSG00000224586"	"m1141"
"29370"	"ENSG00000086159"	"ENSG00000233276"	"m1141"
"29387"	"ENSG00000107798"	"ENSG00000057252"	"m1147"
"29388"	"ENSG00000107798"	"ENSG00000167780"	"m1147"
"29392"	"ENSG00000007350"	"ENSG00000057252"	"m1147"
"29393"	"ENSG00000007350"	"ENSG00000167780"	"m1147"
"29394"	"ENSG00000007350"	"ENSG00000087008"	"m1147"
"29395"	"ENSG00000007350"	"ENSG00000161533"	"m1147"
"29402"	"ENSG00000134538"	"ENSG00000057252"	"m1147"
"29403"	"ENSG00000134538"	"ENSG00000167780"	"m1147"
"29404"	"ENSG00000134538"	"ENSG00000087008"	"m1147"
"29405"	"ENSG00000134538"	"ENSG00000161533"	"m1147"
"29406"	"ENSG00000156110"	"ENSG00000012660"	"m1148"
"29407"	"ENSG00000156110"	"ENSG00000066322"	"m1148"
"29408"	"ENSG00000156110"	"ENSG00000118402"	"m1148"
"29409"	"ENSG00000156110"	"ENSG00000119915"	"m1148"
"29410"	"ENSG00000156110"	"ENSG00000164181"	"m1148"
"29411"	"ENSG00000156110"	"ENSG00000170522"	"m1148"
"29412"	"ENSG00000156110"	"ENSG00000197977"	"m1148"
"29413"	"ENSG00000156110"	"ENSG00000087076"	"m1148"
"29414"	"ENSG00000156110"	"ENSG00000099377"	"m1148"
"29415"	"ENSG00000156110"	"ENSG00000100867"	"m1148"
"29416"	"ENSG00000156110"	"ENSG00000109854"	"m1148"
"29417"	"ENSG00000156110"	"ENSG00000121039"	"m1148"
"29418"	"ENSG00000156110"	"ENSG00000138400"	"m1148"
"29419"	"ENSG00000156110"	"ENSG00000139988"	"m1148"
"29420"	"ENSG00000156110"	"ENSG00000145439"	"m1148"
"29421"	"ENSG00000156110"	"ENSG00000159692"	"m1148"
"29422"	"ENSG00000156110"	"ENSG00000160439"	"m1148"
"29423"	"ENSG00000156110"	"ENSG00000164039"	"m1148"
"29424"	"ENSG00000156110"	"ENSG00000167733"	"m1148"
"29425"	"ENSG00000156110"	"ENSG00000170426"	"m1148"
"29426"	"ENSG00000156110"	"ENSG00000170786"	"m1148"
"29427"	"ENSG00000156110"	"ENSG00000176387"	"m1148"
"29428"	"ENSG00000156110"	"ENSG00000183921"	"m1148"
"29429"	"ENSG00000156110"	"ENSG00000184860"	"m1148"
"29430"	"ENSG00000156110"	"ENSG00000186153"	"m1148"
"29431"	"ENSG00000156110"	"ENSG00000187134"	"m1148"
"29432"	"ENSG00000156110"	"ENSG00000197894"	"m1148"
"29433"	"ENSG00000156110"	"ENSG00000198074"	"m1148"
"29435"	"ENSG00000156110"	"ENSG00000198610"	"m1148"
"29437"	"ENSG00000156110"	"ENSG00000227471"	"m1148"
"29438"	"ENSG00000156110"	"ENSG00000240857"	"m1148"
