"from"	"to"	"Metabolite"
"5459"	"ENSG00000178700"	"ENSG00000105398"	"m1032"
"5460"	"ENSG00000178700"	"ENSG00000134538"	"m1032"
"5461"	"ENSG00000178700"	"ENSG00000023839"	"m1032"
"5462"	"ENSG00000178700"	"ENSG00000103222"	"m1032"
"5463"	"ENSG00000178700"	"ENSG00000108846"	"m1032"
"5464"	"ENSG00000178700"	"ENSG00000169710"	"m1032"
"5466"	"ENSG00000100714"	"ENSG00000105398"	"m1032"
"5467"	"ENSG00000100714"	"ENSG00000134538"	"m1032"
"5468"	"ENSG00000100714"	"ENSG00000023839"	"m1032"
"5469"	"ENSG00000100714"	"ENSG00000103222"	"m1032"
"5470"	"ENSG00000100714"	"ENSG00000108846"	"m1032"
"5471"	"ENSG00000100714"	"ENSG00000169710"	"m1032"
"5487"	"ENSG00000138413"	"ENSG00000105398"	"m1032"
"5489"	"ENSG00000138413"	"ENSG00000023839"	"m1032"
"5490"	"ENSG00000138413"	"ENSG00000103222"	"m1032"
"5491"	"ENSG00000138413"	"ENSG00000108846"	"m1032"
"5492"	"ENSG00000138413"	"ENSG00000169710"	"m1032"
"5501"	"ENSG00000113161"	"ENSG00000105398"	"m1032"
"5502"	"ENSG00000113161"	"ENSG00000134538"	"m1032"
"5503"	"ENSG00000113161"	"ENSG00000023839"	"m1032"
"5504"	"ENSG00000113161"	"ENSG00000103222"	"m1032"
"5505"	"ENSG00000113161"	"ENSG00000108846"	"m1032"
"5506"	"ENSG00000113161"	"ENSG00000169710"	"m1032"
"5508"	"ENSG00000091140 and ENSG00000140905 and ENSG00000145020 and ENSG00000178445"	"ENSG00000105398"	"m1032"
"5509"	"ENSG00000091140 and ENSG00000140905 and ENSG00000145020 and ENSG00000178445"	"ENSG00000134538"	"m1032"
"5510"	"ENSG00000091140 and ENSG00000140905 and ENSG00000145020 and ENSG00000178445"	"ENSG00000023839"	"m1032"
"5511"	"ENSG00000091140 and ENSG00000140905 and ENSG00000145020 and ENSG00000178445"	"ENSG00000103222"	"m1032"
"5512"	"ENSG00000091140 and ENSG00000140905 and ENSG00000145020 and ENSG00000178445"	"ENSG00000108846"	"m1032"
"5513"	"ENSG00000091140 and ENSG00000140905 and ENSG00000145020 and ENSG00000178445"	"ENSG00000169710"	"m1032"
"5522"	"ENSG00000072210"	"ENSG00000105398"	"m1032"
"5523"	"ENSG00000072210"	"ENSG00000134538"	"m1032"
"5524"	"ENSG00000072210"	"ENSG00000023839"	"m1032"
"5525"	"ENSG00000072210"	"ENSG00000103222"	"m1032"
"5526"	"ENSG00000072210"	"ENSG00000108846"	"m1032"
"5527"	"ENSG00000072210"	"ENSG00000169710"	"m1032"
"5529"	"ENSG00000111058"	"ENSG00000087008"	"m1033"
"5530"	"ENSG00000111058"	"ENSG00000161533"	"m1033"
"5536"	"ENSG00000111058"	"ENSG00000169710"	"m1033"
